id,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
2693541,2016-02-16,mhoebel,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3031202/square.jpg?1455779217,,Sphyrapicus ruber,Red-breasted Sapsucker,18464,48.885298,-123.351834,,
2705712,2012-08-22,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3047605/square.jpg?1456114639,424,Strix varia,Barred Owl,19893,49.004445,-123.572159,,
2711391,2016-02-23,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3055437/square.JPG?1456273445,21,Sitta canadensis,Red-breasted Nuthatch,14823,48.881589,-123.360769,,
2723865,2016-02-23,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3073805/square.JPG?1456640847,20,Branta canadensis,Canada Goose,7089,48.879799,-123.350488,,
2723887,2016-02-23,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3073855/square.JPG?1456641506,19,Junco hyemalis,Dark-eyed Junco,10094,48.881581,-123.360787,,
2723946,2016-02-23,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3073959/square.JPG?1456642481,21,Poecile rufescens,Chestnut-backed Chickadee,144820,48.881575,-123.360795,,
2723959,2016-02-23,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3073977/square.JPG?1456642640,21,Pipilo maculatus,Spotted Towhee,9420,48.881575,-123.360795,,
2724031,2016-02-22,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3074112/square.JPG?1456643795,306,Branta canadensis,Canada Goose,7089,48.880132,-123.348119,,
2732397,2016-02-26,galianotwins,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3082695/square.jpg?1456780324,349,Branta canadensis,Canada Goose,7089,48.914851,-123.396034,,
2732402,2016-02-26,galianotwins,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3082713/square.jpg?1456780492,349,Phalacrocorax auritus,Double-crested Cormorant,4265,48.914851,-123.396034,,
2734083,2016-02-29,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3085245/square.jpg?1456812940,104,Tamiasciurus hudsonicus,American Red Squirrel,46260,48.931308,-123.480277,,
2734229,2016-02-29,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3085447/square.jpg?1456817933,63,Turdus migratorius,American Robin,12727,48.929988,-123.469087,,
2755459,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116293/square.jpg?1457384578,661,Peltodoris nobilis,Sea Lemon,48450,49.013577,-123.58778,,
2755465,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116302/square.jpg?1457384753,661,Ophiodon elongatus,Lingcod,52539,49.013577,-123.58778,,
2755468,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116306/square.jpg?1457384802,661,Ophiodon elongatus,Lingcod,52539,49.013577,-123.58778,,
2755473,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116316/square.jpg?1457384917,661,Ophiodon elongatus,Lingcod,52539,49.013577,-123.58778,,
2755483,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116335/square.jpg?1457385582,661,Cadlina luteomarginata,Yellow-edged Cadlina,50146,49.013577,-123.58778,,
2755485,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116337/square.jpg?1457385624,661,Acanthodoris nanaimoensis,Nanaimo Horned Dorid,47476,49.013577,-123.58778,,
2755503,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116359/square.jpg?1457385904,661,Ophiodon elongatus,Lingcod,52539,49.013577,-123.58778,,
2755508,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116365/square.jpg?1457385948,661,Ophiodon elongatus,Lingcod,52539,49.013577,-123.58778,,
2755530,2016-02-18,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3116405/square.jpg?1457386370,661,Dermasterias imbricata,Leather Star,63382,49.013577,-123.58778,,
2763188,2016-03-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127298/square.JPG?1457572105,87,Porcellio scaber,Common Rough Woodlouse,122238,48.906683,-123.356466,,
2763247,2016-03-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127402/square.JPG?1457573750,87,Noctua pronuba,Large Yellow Underwing,81687,48.906683,-123.356509,,
2763393,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127619/square.jpg?1457577155,174,Pachycerianthus fimbriatus,Fringed Cerianthid,47702,48.929052,-123.476028,,
2763395,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127621/square.jpg?1457577196,174,Dermasterias imbricata,Leather Star,63382,48.929052,-123.476028,,
2763397,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127626/square.jpg?1457577237,174,Pisaster ochraceus,Ochre Sea Star,49699,48.929052,-123.476028,,
2763409,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127651/square.jpg?1457577475,174,Dirona albolineata,White-lined Dirona,47477,48.929052,-123.476028,,
2763410,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127652/square.jpg?1457577515,174,Neverita lewisii,Lewis's Moon Snail,447427,48.929052,-123.476028,,
2763412,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127654/square.jpg?1457577558,174,Pisaster brevispinus,Giant Pink Sea Star,49539,48.929052,-123.476028,,
2763417,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127660/square.jpg?1457577593,174,Tresus capax,Fat Gaper,126927,48.929052,-123.476028,,
2763421,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127667/square.jpg?1457577644,174,Dirona albolineata,White-lined Dirona,47477,48.929052,-123.476028,,
2763425,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127678/square.jpg?1457577682,174,Pachycerianthus fimbriatus,Fringed Cerianthid,47702,48.929052,-123.476028,,
2763431,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127685/square.jpg?1457577719,174,Pugettia producta,Northern Kelp Crab,49723,48.929052,-123.476028,,
2763434,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127688/square.jpg?1457577755,174,Triopha modesta,,1133369,48.929052,-123.476028,,
2763439,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127704/square.jpg?1457577832,174,Aeolidia papillosa,Common Grey Sea Slug,498116,48.929052,-123.476028,,
2763446,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127714/square.jpg?1457577901,174,Doris montereyensis,Monterey Doris,47469,48.929052,-123.476028,,
2763449,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127718/square.jpg?1457577990,174,Rhinogobiops nicholsii,Blackeye goby,132521,48.929052,-123.476028,,
2763452,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127722/square.jpg?1457578068,174,Urticina clandestina,Pacific Stubby Rose Anemone,898651,48.929052,-123.476028,,
2763457,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127728/square.jpg?1457578159,697,Lopholithodes mandtii,Puget Sound King Crab,459608,49.002339,-123.591042,,
2763458,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127729/square.jpg?1457578193,697,Mesocentrotus franciscanus,Red Sea Urchin,992313,49.002339,-123.591042,,
2763461,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3130226/square.jpg?1457631809,697,Ptilosarcus gurneyi,Orange Sea Pen,448320,49.002339,-123.591042,,
2763462,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127744/square.jpg?1457578278,697,Doris odhneri,Giant White Doris,124210,49.002339,-123.591042,,
2763466,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127747/square.jpg?1457578330,697,Jordania zonope,Longfin Sculpin,222465,49.002339,-123.591042,,
2763468,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127749/square.jpg?1457578370,697,Polymastia pachymastia,Aggregated Nipple Sponge,117717,49.002339,-123.591042,,
2763473,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127753/square.jpg?1457578403,697,Lopholithodes mandtii,Puget Sound King Crab,459608,49.002339,-123.591042,,
2763476,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127759/square.jpg?1457578448,697,Peltodoris nobilis,Sea Lemon,48450,49.002339,-123.591042,,
2763478,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127761/square.jpg?1457578479,697,Cancer productus,Red Rock Crab,47826,49.002339,-123.591042,,
2763482,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127765/square.jpg?1457578525,697,Eupentacta quinquesemita,Stiff-footed sea cucumber,51695,49.002339,-123.591042,,
2763485,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127772/square.jpg?1457578599,697,Alcyonium,,338004,49.002339,-123.591042,,
2763488,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127777/square.jpg?1457578667,697,Dodecaceria fewkesi,Fringed Filament Worm,192656,49.002339,-123.591042,,
2763492,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127779/square.jpg?1457578699,697,Calliostoma ligatum,Blue-Ringed Top Snail,129920,49.002339,-123.591042,,
2763497,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127787/square.jpg?1457578777,697,Sebastes maliger,Quillback Rockfish,63386,49.002339,-123.591042,,
2763498,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127789/square.jpg?1457578825,697,Nucella lamellosa,Wrinkled Purple,117641,49.002339,-123.591042,,
2763502,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127798/square.jpg?1457578863,697,Dermasterias imbricata,Leather Star,63382,49.002339,-123.591042,,
2763504,2016-02-07,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3127800/square.jpg?1457578895,697,Evasterias troschelii,Mottled Star,84265,49.002339,-123.591042,,
2767087,2016-03-09,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3132637/square.JPG?1457669352,349,Ariolimax columbianus,Pacific Banana Slug,47776,48.872054,-123.340759,,
2771218,2016-03-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3138324/square.JPG?1457769094,43,Monadenia fidelis,Pacific Sideband,62803,48.899966,-123.406945,,
2772948,2016-03-12,galianotwins,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3140504/square.jpg?1457812431,43,Ariolimax columbianus,Pacific Banana Slug,47776,48.892518,-123.355072,,
2780425,2016-03-06,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3151333/square.jpg?1457936331,83,Dryocopus pileatus,Pileated Woodpecker,17855,48.929001,-123.46693,,
2792240,2016-03-12,rolandobio,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3168609/square.jpg?1458176054,174,Pisaster ochraceus,Ochre Sea Star,49699,48.886008,-123.397622,,
2797263,2015-01-01,divemaster,Peter,research,true,https://inaturalist-open-data.s3.amazonaws.com/photos/3175011/square.jpg?1458269807,1137,Enteroctopus dofleini,Giant Pacific Octopus,48863,49.1714647225,-123.519390335,,
2797268,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175019/square.jpg?1458269907,1137,Henricia leviuscula,Pacific Blood Star,47664,49.013802,-123.590012,,
2797277,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175031/square.jpg?1458270041,1137,Eudistylia vancouveri,Northern Feather Duster Worm,84864,49.013802,-123.590012,,
2797281,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175104/square.jpg?1458270463,1137,Artedius harringtoni,Scalyhead Sculpin,117528,49.013802,-123.590012,,
2797286,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175042/square.jpg?1458270141,1137,Doris montereyensis,Monterey Doris,47469,49.013802,-123.590012,,
2797298,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175061/square.jpg?1458270200,1137,Doris montereyensis,Monterey Doris,47469,49.013802,-123.590012,,
2797301,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175068/square.jpg?1458270281,1137,Lopholithodes mandtii,Puget Sound King Crab,459608,49.013802,-123.590012,,
2797318,2015-01-01,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3175085/square.jpg?1458270374,1137,Peltodoris nobilis,Sea Lemon,48450,49.013802,-123.590012,,
2797323,2015-01-01,divemaster,Peter,research,true,https://inaturalist-open-data.s3.amazonaws.com/photos/3175096/square.jpg?1458270421,1137,Enteroctopus dofleini,Giant Pacific Octopus,48863,49.1474130184,-123.5389768876,,
2800323,2016-03-18,valen16,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3179107/square.jpg?1458341307,58,Melanitta perspicillata,Surf Scoter,7036,48.871778,-123.310161,,
2809049,2016-03-20,galianotwins,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3192039/square.jpg?1458502719,349,Ariolimax columbianus,Pacific Banana Slug,47776,48.912933,-123.393116,,
2813702,2016-03-21,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3198594/square.JPG?1458593682,,Ariolimax columbianus,Pacific Banana Slug,47776,48.8974444444,-123.3421861111,,
2822897,2016-03-22,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3211651/square.jpg?1458783076,111,Cathartes aura,Turkey Vulture,4756,48.928883,-123.469248,,
2822928,2016-03-22,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3211698/square.jpg?1458783811,152,Orthosia transparens,,226651,48.868814,-123.346038,,
2823142,2016-03-09,danaturalist,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3212019/square.jpg?1458786180,87,Ariolimax columbianus,Pacific Banana Slug,47776,48.932185,-123.470449,,
2825535,2016-03-24,galianotwins,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3215670/square.jpg?1458847212,87,Balanus nubilus,Giant Acorn Barnacle,49127,48.944129,-123.463068,,
2838297,2016-03-27,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3234530/square.JPG?1459110043,,Taricha granulosa,Rough-skinned Newt,27826,48.8970027778,-123.348,,
2854069,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3255908/square.jpg?1459374996,174,Peltodoris nobilis,Sea Lemon,48450,48.964565,-123.554564,,
2854085,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3255923/square.jpg?1459375132,174,Orthasterias koehleri,Rainbow Star,47669,48.964565,-123.554564,,
2854130,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3255965/square.jpg?1459375515,174,Florometra serratissima,,195902,48.964565,-123.554564,,
2854136,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3255976/square.jpg?1459375588,174,Apostichopus californicus,giant California sea cucumber,202640,48.964565,-123.554564,,
2854164,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3256011/square.jpg?1459375796,174,Sebastes ruberrimus,Yelloweye rockfish,63695,48.964565,-123.554564,,
2854408,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3256308/square.jpg?1459377838,174,Orthasterias koehleri,Rainbow Star,47669,48.964565,-123.554564,,
2854421,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3256322/square.jpg?1459377930,174,Pagurus beringanus,Bering Hermit Crab,362749,48.964565,-123.554564,,
2854574,2015-05-16,divemaster,Peter,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/3256556/square.jpg?1459379207,174,Apostichopus californicus,giant California sea cucumber,202640,48.964565,-123.554564,,
