id,name,ancestry
502279,Xylocopa nasalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/502281
465795,Xylocopa phalothorax,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571232
357357,Xylocopa pubescens,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571239
636180,Xylocopa ruficornis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/1106546
244216,Xylocopa sonorina,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
447096,Xylocopa splendidula,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571255
503083,Xylocopa strandi,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571256
57686,Xylocopa tabaniformis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571249
465948,Xylocopa tenuiscapa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571251
502613,Xylocopa tranquebarorum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/502281
551410,Xylocopa valga,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571258
124145,Xylocopa violacea,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571258
51110,Xylocopa virginica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571260
1041196,Zapatella quercusphellos,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/961855
266167,Zeta argillaceum,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250858
429817,Zethus slossonae,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/1424892/1425119
363403,Zethus spinipes,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/1424892/1425120
1090195,Zopheroteras compressum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/738234
737000,Zopheroteras guttatum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/738234
779163,Zopheroteras sphaerula,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/738234
