Family,Full Species,Infra taxa,Habitat,Islands,"Island Size (min, max)",Typical Cover,Date First Seen,Date Last Seen,Notes,taxonName,infraTaxonName,authority,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species
Montiaceae,Claytonia parviflora Douglas ex Hook.,,Open,21,,,,,,Claytonia parviflora,,Douglas ex Hook.,accepted,58294,Claytonia parviflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,parviflora
Montiaceae,Claytonia perfoliata Donn ex Willd.,,Forest,91,,,,,,Claytonia perfoliata,,Donn ex Willd.,accepted,52994,Claytonia perfoliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,perfoliata
Montiaceae,Claytonia rubra (Howell) Tidestr.,,Shoreline,75,,,,,,Claytonia rubra,,(Howell) Tidestr.,accepted,64184,Claytonia rubra,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,rubra
Montiaceae,Claytonia sibirica L.,,Forest,7,,,,,,Claytonia sibirica,,L.,accepted,55767,Claytonia sibirica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,sibirica
Montiaceae,Montia dichotoma (Nutt.) Howell,,Open,2,,,,,,Montia dichotoma,,(Nutt.) Howell,accepted,78119,Montia dichotoma,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,dichotoma
Montiaceae,Montia fontana L.,,Shoreline,16,,,,,,Montia fontana,,L.,accepted,58990,Montia fontana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,fontana
Montiaceae,Montia howellii S. Watson,,Shoreline,2,,,,,,Montia howellii,,S. Watson,accepted,78121,Montia howellii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,howellii
Montiaceae,Montia linearis (Douglas) Greene,,Open,6,,,,,,Montia linearis,,(Douglas) Greene,accepted,78122,Montia linearis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,linearis
Montiaceae,Montia parvifolia (Moc. ex DC.) Greene,,Open,21,,,,,,Montia parvifolia,,(Moc. ex DC.) Greene,accepted,78123,Montia parvifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,parvifolia
Nyctaginaceae,Abronia latifolia Eschsch.,,Shoreline,3,,,,,,Abronia latifolia,,Eschsch.,accepted,52618,Abronia latifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Nyctaginaceae,,,Abronia,latifolia
Nymphaeaceae,Nuphar polysepala Engelm.,,Wetland,6,,,,,,Nuphar polysepala,,Engelm.,accepted,78234,Nuphar polysepala,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,,Nymphaeaceae,,,Nuphar,polysepala
Nymphaeaceae,Nymphaea odorata Aiton*,,Wetland,2,,,,,,Nymphaea odorata,,Aiton*,accepted,51119,Nymphaea odorata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,,Nymphaeaceae,,,Nymphaea,odorata
Okay - possible,Solanum americanum Mill.,,Open,1,,,,,,Solanum americanum,,Mill.,accepted,59035,Solanum americanum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,nigrum
Oleaceae,Ligustrum vulgare L.*,,Forest,1,,,,,,Ligustrum vulgare,,L.*,accepted,119805,Ligustrum vulgare,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Oleaceae,,,Ligustrum,vulgare
Onagraceae,Camissonia contorta (Douglas) Kearney,,Open,1,,,,,,Camissonia contorta,,(Douglas) Kearney,accepted,58216,Camissonia contorta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Camissonia,contorta
Onagraceae,Chamaenerion angustifolium (L.) Scop.,,Open,26,,,,,,Chamaenerion angustifolium,,(L.) Scop.,accepted,564969,Chamaenerion angustifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Chamaenerion,angustifolium
Onagraceae,Circaea alpina L.,ssp. pacifica,Forest,6,,,,,,Circaea alpina,Circaea alpina ssp. pacifica,L.,accepted,79729,Circaea alpina pacifica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Circaea,alpina
Onagraceae,Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.,,Open,11,,,,,,Clarkia amoena,,(Lehm.) A. Nelson & J.F. Macbr.,accepted,61048,Clarkia amoena,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Clarkia,amoena
Onagraceae,Clarkia gracilis (Piper) A. Nelson & J.F. Macbr.,ssp. gracilis,Open,2,,,,,,Clarkia gracilis,Clarkia gracilis ssp. gracilis,(Piper) A. Nelson & J.F. Macbr.,accepted,61896,Clarkia gracilis gracilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Clarkia,gracilis
Onagraceae,Epilobium anagallidifolium Lam.,,Forest,1,,,,,,Epilobium anagallidifolium,,Lam.,accepted,76826,Epilobium anagallidifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,anagallidifolium
Onagraceae,Epilobium brachycarpum C. Presl,,Open,14,,,,,,Epilobium brachycarpum,,C. Presl,accepted,52971,Epilobium brachycarpum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,brachycarpum
Onagraceae,Epilobium ciliatum Raf.,,Open,27,,,,,,Epilobium ciliatum,,Raf.,accepted,53050,Epilobium ciliatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,ciliatum
Onagraceae,Epilobium densiflorum (Lindl.) Hoch & P.H. Raven,,Wetland,2,,,,,,Epilobium densiflorum,,(Lindl.) Hoch & P.H. Raven,accepted,57149,Epilobium densiflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,densiflorum
Onagraceae,Epilobium glandulosum Lehm.,,Open,2,,,,,,Epilobium glandulosum,,Lehm.,accepted,1319405,Epilobium glandulosum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,glandulosum
Onagraceae,Epilobium hirsutum L.*,,Open,2,,,,,,Epilobium hirsutum,,L.*,accepted,84517,Epilobium hirsutum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,hirsutum
Onagraceae,Epilobium lactiflorum Hausskn.,,Open,1,,,,,,Epilobium lactiflorum,,Hausskn.,accepted,76834,Epilobium lactiflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,lactiflorum
Onagraceae,Epilobium leptophyllum Raf.,,Wetland,2,,,,,,Epilobium leptophyllum,,Raf.,accepted,76835,Epilobium leptophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,leptophyllum
Onagraceae,Epilobium minutum Lindl.,,Open,28,,,,,,Epilobium minutum,,Lindl.,accepted,57150,Epilobium minutum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,minutum
Onagraceae,Epilobium palustre L.,,Wetland,1,,,,,,Epilobium palustre,,L.,accepted,76841,Epilobium palustre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,palustre
Onagraceae,Epilobium torreyi (S. Watson) Hoch & P.H. Raven,,Wetland,1,,,,,,Epilobium torreyi,,(S. Watson) Hoch & P.H. Raven,accepted,58949,Epilobium torreyi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,torreyi
Onagraceae,Ludwigia palustris (L.) Elliott,,Wetland,3,,,,,,Ludwigia palustris,,(L.) Elliott,accepted,60221,Ludwigia palustris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Ludwigia,palustris
Onagraceae,Oenothera glazioviana Micheli*,,Open,1,,,,,,Oenothera glazioviana,,Micheli*,accepted,62208,Oenothera glazioviana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Oenothera,glazioviana
Ophioglossaceae,Botrypus virginianus (L.) Michx.,,Forest,1,,,,,,Botrypus virginianus,,(L.) Michx.,accepted,75855,Botrypus virginianus,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrypus,virginianus
Ophioglossaceae,Ophioglossum pusillum Raf.,,Forest,1,,,,,,Ophioglossum pusillum,,Raf.,accepted,59889,Ophioglossum pusillum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Ophioglossoideae,,Ophioglossum,pusillum
Ophioglossaceae,Sceptridium multifidum (Gmel.) Tagawa,,Forest,6,,,,,,Sceptridium multifidum,,(Gmel.) Tagawa,accepted,78990,Sceptridium multifidum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum
Orchidaceae,Calypso bulbosa (L.) Oakes,var. occidentalis,Forest,19,,,,,,Calypso bulbosa,Calypso bulbosa var. occidentalis,(L.) Oakes,accepted,57724,Calypso bulbosa occidentalis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Calypsoeae,Calypso,bulbosa
Orchidaceae,Cephalanthera austiniae (A. Gray) A. Heller,,Forest,3,,,,,,Cephalanthera austiniae,,(A. Gray) A. Heller,accepted,50706,Cephalanthera austiniae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Cephalanthera,austiniae
Orchidaceae,Corallorhiza maculata (Raf.) Raf.,"var. maculata, var. occidentalis",Forest,21,,,,,,Corallorhiza maculata,"Corallorhiza maculata var. maculata, var. occidentalis",(Raf.) Raf.,accepted,49475,Corallorhiza maculata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Calypsoeae,Corallorhiza,maculata
Orchidaceae,Corallorhiza mertensiana Bong.,,Forest,3,,,,,,Corallorhiza mertensiana,,Bong.,accepted,49444,Corallorhiza mertensiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Calypsoeae,Corallorhiza,mertensiana
Orchidaceae,Corallorhiza striata Lindl.,var. striata,Forest,4,,,,,,Corallorhiza striata,Corallorhiza striata var. striata,Lindl.,accepted,131215,Corallorhiza striata striata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Calypsoeae,Corallorhiza,striata
Orchidaceae,Epipactis helleborine (L.) Crantz*,,Forest,12,,,,,,Epipactis helleborine,,(L.) Crantz*,accepted,50717,Epipactis helleborine,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Epipactis,helleborine
Orchidaceae,Goodyera oblongifolia Raf.,,Forest,29,,,,,,Goodyera oblongifolia,,Raf.,accepted,50719,Goodyera oblongifolia,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Goodyera,oblongifolia
Orchidaceae,Neottia banksiana (Lind.) Rchb. f.,,Forest,2,,,,,,Neottia banksiana,,(Lind.) Rchb. f.,accepted,131227,Neottia banksiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,banksiana
Orchidaceae,Neottia convallarioides (Sw.) Richardson,,Forest,1,,,,,,Neottia convallarioides,,(Sw.) Richardson,accepted,131229,Neottia convallarioides,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,convallarioides
Orchidaceae,Neottia cordata (L.) Richardson*,,Forest,7,,,,,,Neottia cordata,,(L.) Richardson*,accepted,204364,Neottia cordata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,cordata
Orchidaceae,Platanthera dilatata (Pursh) Lindl. ex L.C. Beck,"var. albiflora, var. leucostachys",Forest,3,,,,,,Platanthera dilatata,"Platanthera dilatata var. albiflora, var. leucostachys",(Pursh) Lindl. ex L.C. Beck,accepted,78623,Platanthera dilatata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,dilatata
Orchidaceae,Platanthera elegans Lindl.,ssp. elegans,Open,43,,,,,,Platanthera elegans,Platanthera elegans ssp. elegans,Lindl.,accepted,840643,Platanthera elegans elegans,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elegans
Orchidaceae,Platanthera elongata (Rydb.) R.M. Bateman,,Forest,4,,,,,,Platanthera elongata,,(Rydb.) R.M. Bateman,accepted,551466,Platanthera elongata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elongata
Orchidaceae,Platanthera orbiculata (Pursh) Lindl.,,Forest,2,,,,,,Platanthera orbiculata,,(Pursh) Lindl.,accepted,131218,Platanthera orbiculata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,orbiculata
Orchidaceae,Platanthera stricta Lindl.,,Forest,1,,,,,,Platanthera stricta,,Lindl.,accepted,50739,Platanthera stricta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,stricta
Orchidaceae,Platanthera transversa (Suksd.) R.M. Bateman,,Forest,6,,,,,,Platanthera transversa,,(Suksd.) R.M. Bateman,accepted,355392,Platanthera transversa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,transversa
Orchidaceae,Platanthera unalascensis (Spreng.) Kurtz,,Forest,10,,,,,,Platanthera unalascensis,,(Spreng.) Kurtz,accepted,840638,Platanthera unalascensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,unalascensis
Orchidaceae,Spiranthes romanzoffiana Cham.,,Open,8,,,,,,Spiranthes romanzoffiana,,Cham.,accepted,50743,Spiranthes romanzoffiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Spiranthes,romanzoffiana
Orobanchaceae,Aphyllon californicum (Cham. & Schltdl.) A. Gray,ssp. californicum,Open,33,,,,,,Aphyllon californicum,Aphyllon californicum ssp. californicum,(Cham. & Schltdl.) A. Gray,accepted,802465,Aphyllon californicum californicum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,californicum
Orobanchaceae,Aphyllon purpureum (A. Heller) Holub,,Open,29,,,,,,Aphyllon purpureum,,(A. Heller) Holub,accepted,739040,Aphyllon purpureum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,purpureum
Orobanchaceae,Bellardia viscosa (L.) Fisch. & C.A. Mey.*,,Open,3,,,,,,Bellardia viscosa,,(L.) Fisch. & C.A. Mey.*,accepted,537967,Bellardia viscosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Bellardia,viscosa
Orobanchaceae,Castilleja attenuata (A. Gray) T.I. Chuang & Heckard,,Open,10,,,,,,Castilleja attenuata,,(A. Gray) T.I. Chuang & Heckard,accepted,49341,Castilleja attenuata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,attenuata
Orobanchaceae,Castilleja hispida Benth.,var. hispida,Open,47,,,,,,Castilleja hispida,Castilleja hispida var. hispida,Benth.,accepted,234938,Castilleja hispida hispida,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,hispida
Orobanchaceae,Castilleja levisecta Greenm.,,Open,2,,,,,,Castilleja levisecta,,Greenm.,accepted,128077,Castilleja levisecta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,levisecta
Orobanchaceae,Castilleja victoriae Fairbarns & J.M. Egger,,Open,1,,,,,,Castilleja victoriae,,Fairbarns & J.M. Egger,accepted,160227,Castilleja victoriae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,victoriae
Orobanchaceae,Euphrasia nemorosa (Pers.) Wallr.*,,Open,3,,,,,,Euphrasia nemorosa,,(Pers.) Wallr.*,accepted,118893,Euphrasia nemorosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Euphrasia,nemorosa
Orobanchaceae,Kopsiopsis hookeri (Walp.) Govaerts,,Forest,2,,,,,,Kopsiopsis hookeri,,(Walp.) Govaerts,accepted,77611,Kopsiopsis hookeri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Kopsiopsis,hookeri
Orobanchaceae,Orthocarpus bracteosus Benth.,,Open,1,,,,,,Orthocarpus bracteosus,,Benth.,accepted,78289,Orthocarpus bracteosus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Orthocarpus,bracteosus
Orobanchaceae,Rhinanthus minor L.,,Open,1,,,,,,Rhinanthus minor,,L.,accepted,61470,Rhinanthus minor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Rhinanthus,minor
Orobanchaceae,Triphysaria pusilla (Benth.) T.I. Chuang & Heckard,,Open,35,,,,,,Triphysaria pusilla,,(Benth.) T.I. Chuang & Heckard,accepted,57276,Triphysaria pusilla,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Triphysaria,pusilla
Oxalidaceae,Oxalis corniculata L.*,,Open,1,,,,,,Oxalis corniculata,,L.*,accepted,53168,Oxalis corniculata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,,Oxalidaceae,,,Oxalis,corniculata
Papaveraceae,Corydalis lutea (L.) DC.*,,Forest,1,,,,,,Corydalis lutea,,(L.) DC.*,unaccepted,130800,Pseudofumaria lutea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,,Pseudofumaria,lutea
Papaveraceae,Dicentra formosa (Haw.) Walp.,ssp. formosa,Forest,2,,,,,,Dicentra formosa,Dicentra formosa ssp. formosa,(Haw.) Walp.,accepted,51049,Dicentra formosa formosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,,Dicentra,formosa
Papaveraceae,Eschscholzia californica Cham.*,ssp. californica,Open,9,,,,,,Eschscholzia californica,Eschscholzia californica ssp. californica,Cham.*,accepted,48224,Eschscholzia californica californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,,Eschscholzia,californica
Papaveraceae,Fumaria officinalis L.*,,Open,1,,,,,,Fumaria officinalis,,L.*,accepted,53785,Fumaria officinalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,,Fumaria,officinalis
Papaveraceae,Meconella oregana Nutt.,,Open,2,,,,,,Meconella oregana,,Nutt.,accepted,77970,Meconella oregana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,,Meconella,oregana
Papaveraceae,Papaver rhoeas L.*,,Open,1,,,,,,Papaver rhoeas,,L.*,accepted,54404,Papaver rhoeas,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,,Papaver,rhoeas
Papaveraceae,Papaver somniferum L.*,,Open,2,,,,,,Papaver somniferum,,L.*,accepted,78346,Papaver somniferum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,,Papaver,somniferum
Phrymaceae,Erythranthe alsinoides (Douglas ex Benth.) G.L. Nesom & N.S. Fraga,,Forest,26,,,,,,Erythranthe alsinoides,,(Douglas ex Benth.) G.L. Nesom & N.S. Fraga,accepted,771843,Erythranthe alsinoides,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,alsinoides
Phrymaceae,Erythranthe guttata (Fisch. ex DC.) G.L. Nesom,,Forest,21,,,,,,Erythranthe guttata,,(Fisch. ex DC.) G.L. Nesom,accepted,470643,Erythranthe guttata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,guttata
Phrymaceae,Erythranthe microphylla (Benth.) G.L. Nesom,,Forest,6,,,,,,Erythranthe microphylla,,(Benth.) G.L. Nesom,accepted,453717,Erythranthe microphylla,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,microphylla
Phrymaceae,Erythranthe moschata (Douglas ex Lindl.) G.L. Nesom,,Forest,2,,,,,,Erythranthe moschata,,(Douglas ex Lindl.) G.L. Nesom,accepted,453644,Erythranthe moschata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,moschata
Phrymaceae,Erythranthe nasuta (Greene) G.L. Nesom,,Forest,23,,,,,,Erythranthe nasuta,,(Greene) G.L. Nesom,accepted,545973,Erythranthe nasuta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,nasuta
Phrymaceae,Erythranthe ptilota G.L. Nesom,,Forest,1,,,,,,Erythranthe ptilota,,G.L. Nesom,accepted,771908,Erythranthe ptilota,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,ptilota
Pinaceae,Abies grandis (Douglas ex D. Don) Lindl.,,Forest,34,,,,,,Abies grandis,,(Douglas ex D. Don) Lindl.,accepted,63690,Abies grandis,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Abies,grandis
Pinaceae,Picea sitchensis (Bong.) Carrière,,Forest,18,,,,,,Picea sitchensis,,(Bong.) Carrière,accepted,68131,Picea sitchensis,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Picea,sitchensis
Pinaceae,Pinus contorta Douglas ex Loudon,"var. contorta, var. latifolia",Forest,27,,,,,,Pinus contorta,"Pinus contorta var. contorta, var. latifolia",Douglas ex Loudon,accepted,48934,Pinus contorta,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Pinus,contorta
Pinaceae,Pinus monticola Douglas ex D. Don,,Forest,2,,,,,,Pinus monticola,,Douglas ex D. Don,accepted,68084,Pinus monticola,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Pinus,monticola
Pinaceae,Pseudotsuga menziesii (Mirb.) Franco,var. menziesii,Forest,75,,,,,,Pseudotsuga menziesii,Pseudotsuga menziesii var. menziesii,(Mirb.) Franco,accepted,63910,Pseudotsuga menziesii menziesii,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Pseudotsuga,menziesii
Pinaceae,Tsuga heterophylla (Raf.) Sarg.,,Forest,16,,,,,,Tsuga heterophylla,,(Raf.) Sarg.,accepted,48254,Tsuga heterophylla,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,,,Tsuga,heterophylla
Plantaginaceae,Antirrhinum majus L.*,,Open,2,,,,,,Antirrhinum majus,,L.*,accepted,1229777,Antirrhinum majus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Antirrhinum,majus
Plantaginaceae,Callitriche heterophylla Pursh,var. bolanderi,Wetland,2,,,,,,Callitriche heterophylla,Callitriche heterophylla var. bolanderi,Pursh,accepted,60158,Callitriche heterophylla bolanderi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,heterophylla
Plantaginaceae,Callitriche palustris L.,,Wetland,2,,,,,,Callitriche palustris,,L.,accepted,75937,Callitriche palustris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,palustris
Plantaginaceae,Collinsia grandiflora Lindl.,,Open,25,,,,,,Collinsia grandiflora,,Lindl.,accepted,76409,Collinsia grandiflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,grandiflora
Plantaginaceae,Collinsia parviflora Lindl.,,Open,84,,,,,,Collinsia parviflora,,Lindl.,accepted,59013,Collinsia parviflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,parviflora
Plantaginaceae,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.*",ssp. muralis,Open,2,,,,,,Cymbalaria muralis,Cymbalaria muralis ssp. muralis,"G. Gaertn., B. Mey. & Scherb.*",accepted,319936,Cymbalaria muralis muralis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Cymbalaria,muralis
Plantaginaceae,Digitalis purpurea L.*,var. purpurea,Open,12,,,,,,Digitalis purpurea,Digitalis purpurea var. purpurea,L.*,accepted,54008,Digitalis purpurea purpurea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Digitalideae,Digitalis,purpurea
