Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Blepharidopterus provancheri,(Burque),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Blepharidopterus,provancheri,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,453803,ART,accepted,453803,Blepharidopterus provancheri,Blepharidopterus provancheri,
Campyloneura virgula,(Herrich-Schaeffer),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Bryocorinae,Dicyphini,Campyloneura,virgula,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,360042,ART,accepted,360042,Campyloneura virgula,Campyloneura virgula,
Ceratocapsus apicatus,(Van Duzee),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Ceratocapsini,Ceratocapsus,apicatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,511474,ART,accepted,511474,Ceratocapsus apicatus,Ceratocapsus apicatus,
Ceratocapsus cunealis,Henry,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Ceratocapsini,Ceratocapsus,cunealis,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,,ART,accepted,1095225,Ceratocapsus cunealis,,
Ceratocapsus denticulatus,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Ceratocapsini,Ceratocapsus,denticulatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1026418,ART,accepted,1026418,Ceratocapsus denticulatus,Ceratocapsus denticulatus,
Compsidolon salicellum,(Herrich-Schaeffer),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Compsidolon,salicellum,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,481115,ART,accepted,481115,Compsidolon salicellum,Compsidolon salicellum,
Deraeocoris brevis,(Uhler),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Deraeocorinae,Deraeocorini,Deraeocoris,brevis,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,453847,ART,accepted,453847,Deraeocoris brevis,Deraeocoris brevis,
Deraeocoris incertus,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Deraeocorinae,Deraeocorini,Deraeocoris,incertus,,,,native,,,reported,unobserved,1973-07-20,Geoffrey G.E. Scudder,SEM,??,,,,,,498436,ART,accepted,498436,Deraeocoris incertus,Deraeocoris incertus,
Deraeocoris rubroclarus,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Deraeocorinae,Deraeocorini,Deraeocoris,rubroclarus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1021379,ART,accepted,1021379,Deraeocoris rubroclarus,Deraeocoris rubroclarus,
Deraeocoris sp.,,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Deraeocorinae,Deraeocorini,Deraeocoris,,,,,,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6223435,,173953,ART,accepted,173953,Deraeocoris,Deraeocoris,Deraeocoris
Dicyphus discrepans,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Bryocorinae,Dicyphini,Dicyphus,discrepans,,,,native,,,confirmed,observed,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,2023-05-27,Jackson W.F. Chu,iNat:164151145,,354555,ART,accepted,354555,Dicyphus discrepans,Dicyphus discrepans,Dicyphus discrepans
Lopidea ampla,Van Duzee,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Lopidea,ampla,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,551347,ART,accepted,551347,Lopidea ampla,Lopidea ampla,
Lopus decolor,(Fallén),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Cremnorrhini,Lopus,decolor,,,,exotic,,,confirmed,observed,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,2016-07-07,Andrew Simon,iNat:3641743,The sap-sucking Lopus decolor observed feeding on Meadow fescue (Schedonorus pratensis),391877,ART,accepted,391877,Lopus decolor,Lopus decolor,Lopus decolor
Lygus convexicollis,Reuter,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Lygus,convexicollis,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,554236,ART,accepted,554236,Lygus convexicollis,Lygus convexicollis,
Lygus humeralis,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Lygus,humeralis,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1029853,ART,accepted,1029853,Lygus humeralis,Lygus humeralis,
Lygus lineolaris,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Lygus,lineolaris,,,,,,,new 2022,observed,,,,,,2022-07-15,Kevin Toomer,iNat:126384016,,84507,ART,accepted,84507,Lygus lineolaris,Lygus lineolaris,Lygus lineolaris
Lygus shulli,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Lygus,shulli,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,453940,ART,accepted,453940,Lygus shulli,Lygus shulli,
Malacocoris chlorizans,(Panzer),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Malacocoris,chlorizans,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,481040,ART,accepted,481040,Malacocoris chlorizans,Malacocoris chlorizans,
Mecomma gilvipes,(Stål),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Mecomma,gilvipes,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,453949,ART,accepted,453949,Mecomma gilvipes,Mecomma gilvipes,
Nonlygus nubilatus,(Knight),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Nonlygus,nubilatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,480967,ART,accepted,480967,Nonlygus nubilatus,Nonlygus nubilatus,
Orthocephalus coriaceus,(Fabricius),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Halticini,Orthocephalus,coriaceus,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,522997,ART,accepted,522997,Orthocephalus coriaceus,Orthocephalus coriaceus,
Orthops scutellatus,Uhler,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Orthops,scutellatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,362169,ART,accepted,362169,Orthops scutellatus,Orthops scutellatus,
Orthotylus albocostatus,"Van Duzee, 1918",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Orthotylus,albocostatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,reported as Melanotrichus albocostatus,741018,ART,accepted,741018,Orthotylus albocostatus,Orthotylus albocostatus,
Orthotylus concolor,"(Kirschbaum, 1856)",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Orthotylus,concolor,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,reported as Melanotrichus concolor,887633,ART,accepted,887633,Orthotylus concolor,Orthotylus concolor,
Orthotylus flavosparsus,"(C.Sahlberg, 1841)",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Orthotylus,flavosparsus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,reported as Melanotrichus flavosparsus,577805,ART,accepted,577805,Orthotylus flavosparsus,Orthotylus flavosparsus,
Orthotylus virescens,"(Douglas & Scott, 1865)",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Orthotylus,virescens,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,reported as Melanotrichus virescens,887646,ART,accepted,887646,Orthotylus virescens,Orthotylus virescens,
Paraproba cincta,"Van Duzee, 1917",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Orthotylinae,Orthotylini,Paraproba,cincta,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,,ART,accepted,1099234,Paraproba cincta,,
Phytocoris eurekae,Bliven,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Phytocoris,eurekae,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1029859,ART,accepted,1029859,Phytocoris eurekae,Phytocoris eurekae,
Phytocoris inops,Uhler,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Phytocoris,inops,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1026433,ART,accepted,1026433,Phytocoris inops,Phytocoris inops,
Phytocoris juliae,Stonedahl,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Phytocoris,juliae,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,1026961,ART,accepted,1026961,Phytocoris juliae,Phytocoris juliae,
Phytocoris neglectus,Knight,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Phytocoris,neglectus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,454027,ART,accepted,454027,Phytocoris neglectus,Phytocoris neglectus,
Phytocoris tiliae,(Fabricius),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Phytocoris,tiliae,,,,exotic,,,confirmed,observed,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,2022-09-18,Kevin Toomer,iNat:135701547,,624545,ART,accepted,624545,Phytocoris tiliae,Phytocoris tiliae,Phytocoris tiliae
Pilophorus perplexus,Douglas & Scott,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Pilophorini,Pilophorus,perplexus,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,484713,ART,accepted,484713,Pilophorus perplexus,Pilophorus perplexus,
Pithanus maerkelii,(Herrich-Schaeffer),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Stenodemini,Pithanus,maerkelii,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,451681,ART,accepted,451681,Pithanus maerkelii,Pithanus maerkelii,
Plagiognathus brunneus,(Provancher),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Plagiognathus,brunneus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,454049,ART,accepted,454049,Plagiognathus brunneus,Plagiognathus brunneus,
Plagiognathus chrysanthemi,(Wolff),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Plagiognathus,chrysanthemi,,,,exotic,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,349332,ART,accepted,349332,Plagiognathus chrysanthemi,Plagiognathus chrysanthemi,
Plagiognathus fuscosus,"(Provancher, 1872)",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Plagiognathus,fuscosus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,,ART,accepted,1099259,Plagiognathus fuscosus,,
Psallovius nigroantennatus,"Schwartz and Schuh, 1999",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Proctotrupoidea,Proctotrupidae,Proctotrupinae,,Proctotrupes,nigroantennatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,,ART,accepted,1099267,Psallovius nigroantennatus,,
Psallovius piceicola,(Knight),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Psallovius,piceicola,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,454079,ART,accepted,454079,Psallovius piceicola,Psallovius piceicola,
Psallus falleni,Reuter,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Psallus,falleni,,,,native,,,reported,unobserved,1988-09-04,Geoffrey G.E. Scudder,CNCI,AMNH_PBI00 165742,,,,,,624549,ART,accepted,624549,Psallus falleni,Psallus falleni,
Psallus haematodes,(Gmelin),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,Phylini,Psallus,haematodes,,,,exotic,,,reported,unobserved,1982-08-18,Geoffrey G.E. Scudder,CNCI,AMNH_PBI00 165661,,,,,,,ART,accepted,887733,Psallus haematodes,,
Stenodema pilosipes,Kelton,,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Stenodemini,Stenodema,pilosipes,,,,native,,,confirmed,observed,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,2023-05-26,Libby and Rick Avis,iNat:166116559,,454126,ART,accepted,454126,Stenodema pilosipes,Stenodema pilosipes,Stenodema pilosipes
Stenodema trispinosum,"Reuter, 1904",,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Stenodemini,Stenodema,trispinosa,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,360097,ART,unaccepted,1492388,Stenodema trispinosa,Stenodema trispinosum,
Stenodema vicinum,(Provancher),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Stenodemini,Stenodema,vicinum,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,146792,ART,accepted,146792,Stenodema vicinum,Stenodema vicinum,
Stenotus binotatus,(Fabricius),,plant bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Mirinae,Mirini,Stenotus,binotatus,,,,exotic,,,confirmed,observed,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,2022-07-09,Kevin Toomer,iNat:125485443,,321690,ART,accepted,321690,Stenotus binotatus,Stenotus binotatus,Stenotus binotatus
Tupiocoris sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Bryocorinae,Dicyphini,Tupiocoris,,,,,native?,,,reported,unobserved,2019-08-21,Chris G. Ratzlaff,CGR,,,,,,,,ART,accepted,178698,Tupiocoris,,
Xyelecia nearctica,"Ross, 1932",,xyelid sawfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Xyeloidea,Xyelidae,,,Xyelecia,nearctica,,,,native,,,reported,unobserved,1981-04-19,Syd G. Cannings,SEM,SEM-UBC HYM-5611,,,,,,,ART,accepted,1097411,Xyelecia nearctica,,
Nabis alternatus,Parshley,,damsel bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,Nabini,Nabis,alternatus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,497193,ART,accepted,497193,Nabis alternatus,Nabis alternatus,
Nabis lovetti,Harris,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,Nabini,Nabis,lovetti,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,,ART,accepted,1470673,Nabis lovetti,,
Nabis roseipennis,Reuter,,damsel bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,Nabini,Nabis,roseipennis,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,366571,ART,accepted,366571,Nabis roseipennis,Nabis roseipennis,
Nabis rufusculus,Reuter,,damsel bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,Nabini,Nabis,rufusculus,,,,native,,,reported,unobserved,2019-06-21,Geoffrey G.E. Scudder,Checklist of Heteroptera collected on Galiano Island BC,,,,,,,453980,ART,accepted,453980,Nabis rufusculus,Nabis rufusculus,
Omanonabis lovettii,,,damsel bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,Nabini,Nabis,lovetti,,,,native,,,reported,unobserved,1985,Geoffrey G.E. Scudder,SEM,??,,,,,G. Scudder reports Nabis lovetti Harris on his checklist,498412,ART,unaccepted,1470673,Nabis lovetti,Omanonabis lovettii,
Ranatra fusca,Palisot-Beauvois,,brown water scorpion,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Nepoidea,Nepidae,Ranatrinae,,Ranatra,fusca,,,,native,,,reported,unobserved,1986-05-31,J.D. Reynolds,SEM,SEM-UBC HET-0822,,,,,,133757,ART,accepted,133757,Ranatra fusca,Ranatra fusca,
Notonecta kirbyi,Hungerford,,Kirby’s backswimmer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Notonectoidea,Notonectidae,Notonectinae,Notonectini,Notonecta,kirbyi,,,,native,,,reported,unobserved,1984-03-05,Geoffrey G.E. Scudder,SEM,SEM-UBC NOT-0839,,,,,,226029,ART,accepted,226029,Notonecta kirbyi,Notonecta kirbyi,
Notonecta undulata,Say,,grousewinged backswimmer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Notonectoidea,Notonectidae,Notonectinae,Notonectini,Notonecta,undulata,,,,native,,,reported,unobserved,1975-04-16,Geoffrey G.E. Scudder,SEM,SEM-UBC NOT-1233,,,,,,226033,ART,accepted,226033,Notonecta undulata,Notonecta undulata,
Arctorthezia occidentalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Coccoidea,Ortheziidae,,,Arctorthezia,occidentalis,,,,,,,new 2022,observed,,,,,,2022-03-27,Liam Ragan,iNat:109727465,,958006,ART,accepted,958006,Arctorthezia occidentalis,Arctorthezia occidentalis,Arctorthezia occidentalis
Crophius bohemani,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Lygaeoidea,Oxycarenidae,,,Crophius,bohemani,,,,,,,new 2023,observed,2023-05-27,Chris G. Ratzlaff,CGR,CREC-12343,,2023-05-27,Chris Ratzlaff,iNat:186894447,,876170,ART,accepted,876170,Crophius bohemani,Crophius bohemani,Crophius bohemani
Banasa dimidiata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,Pentatomini,Banasa,dimidiata,,,,native,,,confirmed,observed,1977-08-13,Geoffrey G.E. Scudder,SEM,SEM-UBC PEN-0402,,2017-05-14,Scott Gilmore,iNat:6224902,,363224,ART,accepted,363224,Banasa dimidiata,Banasa dimidiata,Banasa dimidiata
Banasa sordida,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,Pentatomini,Banasa,sordida,,,,native,,,confirmed,observed,1993-05,Geoffrey G.E. Scudder,SEM,SEM-UBC PEN-0457,,2016-12-22,Andrew Simon,iNat:4835606,,119735,ART,accepted,119735,Banasa sordida,Banasa sordida,Banasa sordida
Brochymena affinis,"Van Duzee, 1904",,rough stink bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,Halyini,Brochymena,affinis,,,,native,,,new 2017,observed,,,,,,2017-10-08,Sarah Tweedale,iNat:8313912,,127433,ART,accepted,127433,Brochymena affinis,Brochymena affinis,Brochymena affinis
Brochymena sulcata,,,rough stink bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,Halyini,Brochymena,sulcata,,,,?,,,new 2016,observed,,,,,,2016-07-22,Andrew Simon,iNat:3726419,,210508,ART,accepted,210508,Brochymena sulcata,Brochymena sulcata,Brochymena
Chlorochroa ligata,,,conchuela bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,Nezarini,Chlorochroa,ligata,,,,native,,,confirmed,observed,1975-09-01,Geoffrey G.E. Scudder,SEM,SEM-UBC PEN-0632,,2016-10-20,Lauren Magner & Andrew Simon,iNat:4403913,,261351,ART,accepted,261351,Chlorochroa ligata,Chlorochroa ligata,Chlorochroa ligata
