Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Porodaedalea pini,(Brot.) Murrill,,pine conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,native,unlisted,confirmed,observed,2013-05-04,Kent Brothers,VMS,,,2019-05-04,Geneviève Reynolds,https://www.inaturalist.org/observations/24683934,https://static.inaturalist.org/photos/38159784/medium.jpg?1557164505,,118081,FUN
Muscinupta laevis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Repetobasidiaceae,,native,unlisted,new 2017,observed,,,,,,2017-12-06,Kevin Toomer,https://www.inaturalist.org/observations/9069061,https://static.inaturalist.org/photos/12247124/medium.jpg?1512602791,,218037,FUN
Rickenella fibula,,,orange moss agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Repetobasidiaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-05,Geneviève Reynolds,https://www.inaturalist.org/observations/24690193,https://static.inaturalist.org/photos/38176452/medium.jpg?1557174723,,118170,FUN
Rickenella swartzii,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Repetobasidiaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Oxyporus cuneatus,(Murrill) Aoshima,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Schizoporaceae,,native,unlisted,reported,unobserved,2016-05-21,Kent Brothers,VMS,,,,,,,,,FUN
Antrodia malicola,(Berk. & M.A. Curtis),,polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Fomitopsidaceae,,native,unlisted,new 2018,observed,,,,,,2018-03-18,Andrew Simon,https://www.inaturalist.org/observations/10306146,https://static.inaturalist.org/photos/14276951/medium.jpeg?1521441047,,350095,FUN
Fomitopsis mounceae,J.-E. Haight & Nakasone,,red-banded polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Fomitopsidaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-07-14,Andrew Simon,http://www.inaturalist.org/observations/3680363,https://static.inaturalist.org/photos/4265532/medium.JPG?1468552610,reported as Fomitopsis pinicola; see Haight et al. 2019,877361,FUN
Phaeolus schweinitzii,(Fr.) Pat.,,dyer’s polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Fomitopsidaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2015-08-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3735329,https://static.inaturalist.org/photos/4340683/medium.jpeg?1469334291,,118084,FUN
Rhodofomes cajanderi,"(P. Karst.) B.K. Cui, M.L. Han & Y.C. Dai",,rosy conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Fomitopsidaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2019-01-25,awworld',https://www.inaturalist.org/observations/19886000,https://static.inaturalist.org/photos/30666339/medium.jpg?1548531946,Reported as Fomitopsis cajanderi,764105,FUN
Ganoderma applanatum,(Pers.) Pat.,,artist's conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Ganodermataceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-08-14,Andrew Simon,http://www.inaturalist.org/observations/3890889,https://static.inaturalist.org/photos/4568818/medium.jpeg?1471246064,,48473,FUN
Ganoderma oregonense,Murrill,,Oregon varnished conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Ganodermataceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-09-29,Ian Guthrie,http://www.inaturalist.org/observations/4208201,https://static.inaturalist.org/photos/5017917/medium.jpg?1474915293,,118062,FUN
Ganoderma tsugae,Murrill,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Ganodermataceae,,native,unlisted,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-09-08,Caitlin Robsin,https://www.inaturalist.org/observations/32393547,https://static.inaturalist.org/photos/50803178/medium.jpg?1568000873,,63274,FUN
Chondrostereum purpureum,(Pers.) Pouzar,,silver leaf,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Meruliaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Irpex lacteus,(Fr.) Fr.,,milk-white toothed polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Meruliaceae,,native,unlisted,reported,unobserved,2013-05-04,Kent Brothers,VMS,,,,,,,,,FUN
Phlebia radiata,Fr.,,wrinkled crust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Meruliaceae,,native,unlisted,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2017-11-03,Kevin Toomer,https://www.inaturalist.org/observations/8686905,https://static.inaturalist.org/photos/11641738/medium.jpg?1509841426,,155122,FUN
Steccherinum ochraceum,(Pers.) Gray,,ochre spreading tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Meruliaceae,,native,unlisted,confirmed,observed,2017-05,Kent Brothers,VMS,,,2017-02-16,Andrew Simon,https://www.inaturalist.org/observations/5121806,https://static.inaturalist.org/photos/6300648/medium.jpeg?1487297232,,118096,FUN
Byssomerulius corium,(Pers.) Parmasto,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Phanerochaetaceae,,native,unlisted,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,,,FUN
Cerioporus leptocephalus,,,blackfoot polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2011-04-17,Paul Kroeger,UBC,,,,,,,reported as Polyporus elegans,,FUN
Cerioporus squamosus,(Huds.) Fr.,,dryad’s saddle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2007-04,Kent Brothers,VMS,,,,,,,reported as Polyporus squamosus,,FUN
Cerioporus varius,(Pers.) Zmitr. & Kovalenko,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2011-05-14,Kent Brothers,VMS,,,,,,,reported as Polyporus varius,,FUN
Cryptoporus volvatus,(Peck) Shear,,cryptic globe fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2010-04,Paul Kroeger,UBC,F22064,,2016-03-12,Andrew Simon,http://www.inaturalist.org/observations/2775963,https://static.inaturalist.org/photos/3144729/medium.JPG?1457857001,,118051,FUN
Cyanosporus caesius,(Schrad.) McGinty,,blue cheese polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,reported as Oligoporus caesius,,FUN
Fomes fomentarius,(L.) Fr.,,hoof fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2017-10-23,Kevin Toomer,https://www.inaturalist.org/observations/8520602,https://static.inaturalist.org/photos/11375216/medium.jpeg?1508778127,,127510,FUN
Laetiporus conifericola,,,conifer chicken of the woods,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-07-10,Sarah Tweedale,http://www.inaturalist.org/observations/3653800,https://static.inaturalist.org/photos/4228519/medium.?1468163644,"Laetiporus sulphureus is previously reported by Rene Zich, however that species is limited to eastern North America",118057,FUN
Oligoporus rennyi,(Berk. & Broome) Donk,,powder-puff polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Panus conchatus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,new 2017,observed,,,,,,2017-05-27,Pam Janszen,https://www.inaturalist.org/observations/7150092,https://static.inaturalist.org/photos/9206779/medium.jpeg?1500677139,,59249,FUN
Perenniporia subacida,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Picipes badius,(Pers.) Zmitr. & Kovalenko,,bay polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-05-04,Emma Harrower,https://www.inaturalist.org/observations/24567481,https://static.inaturalist.org/photos/37991150/medium.jpeg?1557029082,reported as Polyporus badius,510852,FUN
Polyporus decurrens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2008-10-25,,UBC,,,,,,,,,FUN
Polyporus tuberaster,,,tuckahoe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Postia perdelicata,(Murrill) M.J. Larsen & Lombard,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,reported as Oligoporus perdelicatus,,FUN
Trametes hirsuta,(Wulfen) Lloyd,,hairy turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2010-04,Kent Brothers,VMS,,,2017-02-16,Andrew Simon,https://www.inaturalist.org/observations/5122489,https://static.inaturalist.org/photos/6301779/medium.jpeg?1487305672,,116695,FUN
Trametes ochracea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,new 2017,observed,,,,,,2017-03-19,Sarah Tweedale,https://www.inaturalist.org/observations/5412451,https://static.inaturalist.org/photos/6652737/medium.jpg?1490050593,,118111,FUN
Trametes pubescens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,new 2017,observed,,,,,,2017-05-27,Pam Janszen,https://www.inaturalist.org/observations/7150095,https://static.inaturalist.org/photos/9206796/medium.jpeg?1500677207,,203711,FUN
Trametes versicolor,(L.) Lloyd,,turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2015-02-12,Lauren Magner,http://www.inaturalist.org/observations/2565284,https://static.inaturalist.org/photos/2859171/medium.JPG?1452291250,,54134,FUN
Trichaptum abietinum,(Dicks.) Ryvarden,,violet-pored bracket fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Polyporaceae,,native,unlisted,reported,unobserved,2009-05,Kent Brothers,VMS,,,,,,,,,FUN
Sparassis crispa,,,cauliflower fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Sparassidaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Sparassis radicata,,,western cauliflower mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Polyporales,,,Sparassidaceae,,native,unlisted,new 2018,observed,,,,,,2018-10-26,Jesse Keefer,https://www.inaturalist.org/observations/17980341,https://static.inaturalist.org/photos/27482492/medium.jpg?1540961211,,486226,FUN
Albatrellus confluens,(Alb. & Schwein.) Kotl. & Pouzar,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Albatrellaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Albatrellus ovinus,(Schaeff.) Kotl. & Pouzar,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Albatrellaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Jahnoporus hirtus,(Cooke) Nuss,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Albatrellaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-12-07,Richard Ward,https://www.inaturalist.org/observations/36452902,https://static.inaturalist.org/photos/57623144/medium.jpeg?1575767791,,118058,FUN
Auriscalpium vulgare,Gray,,pinecone earpick,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Auriscalpiaceae,,native,unlisted,confirmed,observed,2017-05,Kent Brothers,VMS,,,2017-12-10,Kevin Toomer,https://www.inaturalist.org/observations/9117056,https://static.inaturalist.org/photos/12318815/medium.jpg?1512950037,,55175,FUN
Lentinellus ursinus,,,bear lentinus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Auriscalpiaceae,,native,unlisted,new 2018,observed,,,,,,2018-10-05,Kevin Toomer,https://www.inaturalist.org/observations/17223089,https://static.inaturalist.org/photos/26114710/medium.jpg?1538766937,,118231,FUN
Heterobasidion annosum,(Fr.) Bref.,,annosus root & butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Bondarzewiaceae,,native,unlisted,reported,unobserved,2007-04,Kent Brothers,VMS,,,,,,,,,FUN
Hericium abietis,(Weir ex Hubert) K.A. Harrison,,bear’s head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Hericiaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-10-28,Karen Elisabeth Harris,https://www.inaturalist.org/observations/17918884,https://static.inaturalist.org/photos/27372416/medium.jpg?1540769282,,55187,FUN
Hericium erinaceus,(Bull.) Persoon,,lion’s mane mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Hericiaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-07-30,Tyson Ehlers,https://www.inaturalist.org/observations/15113648,https://static.inaturalist.org/photos/22580115/original.jpeg?1533414996,,49158,FUN
Lactarius cf luculentus var. laetus,Hesler & A.H. Sm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2011-10,Kent Brothers,VMS,,,,,,,,,FUN
Lactarius deliciosus,(L.) Gray,,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,http://www.inaturalist.org/observations/4209884,https://static.inaturalist.org/photos/5020254/medium.jpg?1474925097,,155197,FUN
Lactarius luculentus,Burl.,,orange milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Lactarius rubidus,,,Candy Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,new 2019,observed,,,,,,2019-11-24,Caitlin Robinson,https://www.inaturalist.org/observations/36051709,https://static.inaturalist.org/photos/56937503/medium.jpg?1574665503,,55276,FUN
Lactarius rubrilacteus,Hesler & A.H. Sm.,,red-bleeding milk cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-22,Adam Huggins,https://www.inaturalist.org/observations/17906015,https://static.inaturalist.org/photos/27349284/medium.jpg?1540743533,,118226,FUN
Lactarius subviscidus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,new 2016,observed,,,,,,2016-11-05,Andrew Simon,http://www.inaturalist.org/observations/4503918,https://static.inaturalist.org/photos/5446211/medium.jpeg?1478406384,,118220,FUN
Lactarius uvidus,,,purple stain,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Russula albonigra,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Russula bicolor,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Russula brevipes,,,short-stemmed Russula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,http://www.inaturalist.org/observations/4210324,https://static.inaturalist.org/photos/5021236/medium.jpg?1474929503,,118179,FUN
Russula cascadensis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Russula fragilis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Russula fragrantissima,Romagn.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Russula rosacea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-11-20,Kevin Toomer,https://www.inaturalist.org/observations/8878470,https://static.inaturalist.org/photos/11939920/medium.jpg?1511219549,,154869,FUN
Russula sororia,,,sepia brittlegill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4491096,https://static.inaturalist.org/photos/5425038/medium.jpeg?1478225707,European species; not certain to be present in NA,384195,FUN
Russula veternosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Russula xerampelina,,,shellfish-scented Russula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-07-06,Sarah Tweedale,http://inaturalist.ca/observations/3634729,https://static.inaturalist.org/photos/4200979/medium.jpg?1467848817,,154875,FUN
Stereum cf ochraceoflavum,(Schwein.) Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,native,unlisted,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,,,FUN
Stereum complicatum,(Fr.) Fr.,,crowded parchment,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,native,unlisted,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,,,FUN
Stereum hirsutum,,,false turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-21,Lauren Magner,http://www.inaturalist.org/observations/2608961,https://static.inaturalist.org/photos/2915374/medium.JPG?1453513988,,55501,FUN
Stereum sanguinolentum,(Alb. & Schwein.) Fr.,,bleeding conifer parchment,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,native,unlisted,reported,unobserved,2010-04-17,Kent Brothers,VMS,,,,,,,,,FUN
Boletopsis subsquamosa,(L.) Kotl. & Pouzar,,kurokawa,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,native,unlisted,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
