Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Sorex vagrans vagrans,,,vagrant shrew,Animalia,Chordata,Vertebrata,,Mammalia,,,Soricomorpha,,,Soricidae,Soricinae,native,S5 (2015),confirmed,observed,1982-07-13,I.F. Greenbaum et al.,CMN,45718,,2018-04-28,Christian Adler,https://www.inaturalist.org/observations/11631234,https://static.inaturalist.org/photos/16616356/large.jpg?1524936199,,46348,MAM
Elgaria coerulea,,,northern alligator lizard,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Anguidae,,,,new 2017,observed,,,,,,2016-08-18,Gloria Schmidt,http://www.inaturalist.org/observations/3916262,https://static.inaturalist.org/photos/4606427/medium.jpg?1471591210,,32064,HER
Contia tenuis,Baird & Girard,,sharp-tailed snake,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Dipsadinae,,,reported,unobserved,,"BC Ministry of Water, Land & Air Protection",Sharp-tailed Snake Wildlife in BC At Risk Report,,,,,,,considered extirpated,,HER
Pituophis catenifer catenifer,Blainville,,Pacific gopher snake,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,confirmed,observed,1957-07-01,A.I. Ortenburger,Sam Noble Oklahoma Museum of Natural History,29149,,2019-07-11,Jessica Kirkwood,https://www.inaturalist.org/observations/26849039,https://static.inaturalist.org/photos/41715547/original.png?1560317906,long considered extirpated,51440,HER
Thamnophis elegans vagrans,,,wandering garter snake,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,new 2016,observed,,,,,,2016-06-04,Andrew Simon,http://www.inaturalist.org/observations/3380366,https://static.inaturalist.org/photos/3905323/large.JPG?1465067960,,28403,HER
Thamnophis ordinoides,,,northwestern garter snake,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,new 2016,observed,,,,,,2015-03-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2569448,https://static.inaturalist.org/photos/2865156/medium.JPG?1452414397,,28389,HER
Thamnophis sirtalis,,,common garter snake,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,confirmed,observed,2010-04-17,Kent Brothers,VMS,,,2009-05-03,Shera Street,http://www.inaturalist.org/observations/2635597,https://static.inaturalist.org/photos/2954885/medium.JPG?1454302985,,28362,HER
Trachemys scripta elegans,,,pond slider,Animalia,Chordata,Vertebrata,,Reptilia,,,Testudines,,,Emydidae,Deirochelyinae,,,new 2016,observed,,,,,,2016-06-26,Henny Schnare,http://www.inaturalist.org/observations/3534875,https://static.inaturalist.org/photos/4119288/medium.jpg?1467062259,,51271,HER
Anthopleura artemisia,"(Pickering in Dana, 1846)",,burrowing anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,confirmed,observed,1996-09,Andy Lamb & Donna Gibbs,Ocean Wise,,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976378,https://static.inaturalist.org/photos/3421025/medium.jpg?1461100891,,51658,JEL
Anthopleura elegantissima,"(Brandt, 1835)",,pink-tipped anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,confirmed,observed,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,2015-08-28,Andrew Simon,http://www.inaturalist.org/observations/2580645,https://static.inaturalist.org/photos/2880823/medium.JPG?1452760887,,52564,JEL
Cribrinopsis fernaldi,"Siebert & Spaulding, 1976.",,snakelock anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,reported,unobserved,1971-08-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Cribrinopsis rubens,"Sanamyan, Sanamyan, McDaniel, Martynov, Korshunova & Bocharova, 2019",,crimson anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,v,,reported,unobserved,2006-11-11,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Epiactis lisbethae,"Fautin & Chia, 1986",,brooding anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,reported,unobserved,1999-07-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Epiactis prolifera,"Verrill, 1869",,proliferating anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,reported,unobserved,1973-09-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Urticina clandestina,"(Cuvier, 1798)",,stubby rose anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,reported,unobserved,1969-02-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Urticina coriacea,"(Cuvier, 1798)",,stubby rose anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,new 2016,observed,,,,,,2016-02-07,Peter Luckham,http://www.inaturalist.org/observations/2763403,https://static.inaturalist.org/photos/3127639/medium.jpg?1457577398,,122038,JEL
Urticina crassicornis,"(Müller, 1776)",,Christmas anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,new 2016,observed,,,,,,2016-05-08,Karolle Wall,http://www.inaturalist.org/observations/3706034,https://static.inaturalist.org/photos/4303411/medium.jpg?1468965737,,127236,JEL
Urticina grebelnyi,"(O.F. Môller, 1776)",,painted anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,confirmed,observed,1969-02-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2975837,https://static.inaturalist.org/photos/3419900/medium.jpg?1461096606,,492672,JEL
Stomphia coccinea,"(O.F. Môller, 1776)",,spotted swimming anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinostoloidea,Actinostolidae,,,,reported,unobserved,2009-04-04,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Stomphia didemon,"Siebert, 1973",,swimming anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinostoloidea,Actinostolidae,,,,reported,unobserved,1971-08-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Diadumene lineata,"(Verrill, 1869)",,striped green sea anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Diadumenidae,,,,new 2018,observed,,,,,,2018-08-05,Kristian Sigvardsen,https://www.inaturalist.org/observations/15156184,https://static.inaturalist.org/photos/22659175/medium.jpg?1533521228,,81783,JEL
Halcampa decemtentaculata,"Hand, 1955",,ten-tentacled burrowing anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Halcampidae,,,,reported,unobserved,2008-06-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Peachia quinquecapitata,"McMurrich, 1913",,jelly-dwelling anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Haloclavidae,,,,reported,unobserved,2006-06-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Metridium farcimen,"(Brandt, 1835)",,giant plumose anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,reported,unobserved,1973-09-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Metridium senile,"(Linnaeus, 1761)",,short plumose anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,confirmed,observed,1968-08-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-04-30,Andrew Simon,https://www.inaturalist.org/observations/6047558,https://static.inaturalist.org/photos/7577726/medium.jpeg?1493700336,,49071,JEL
Alcyonium sp.,,,orange soft coral,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Alcyonacea,Alcyoniina,,Alcyoniidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Discophyton rudyi,"de Blainville, 1830",,white soft coral,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Alcyonacea,Alcyoniina,,Alcyoniidae,,,,reported,unobserved,1995-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Thrombophyton trachydermum,"de Blainville, 1830",,pale soft coral,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Alcyonacea,Alcyoniina,,Alcyoniidae,,,,reported,unobserved,2009-01-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Scleronephthya sp.,,,cauliflower coral,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Alcyonacea,Alcyoniina,,Nephtheidae,,,,new 2016,observed,,,,,,2015-05-16,Peter Luckham,http://www.inaturalist.org/observations/2854918,https://static.inaturalist.org/photos/3257063/medium.jpg?1459383294,,418133,JEL
Pachycerianthus fimbriatus,"McMurrich, 1910",,tube-dwelling anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Ceriantharia,,,Cerianthidae,,,,confirmed,observed,1973-09-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-07-05,Karolle Wall,http://www.inaturalist.org/observations/4052594,https://static.inaturalist.org/photos/4799740/medium.jpg?1473210888,,47702,JEL
Halipteris willemoesi,"K_lliker, 1870",,sea whip,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Pennatulacea,Subsessiliflorae,,Halipteridae,,,,reported,unobserved,2007-12-09,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Ptilosarcus gurneyi,"(Gray, 1860)",,orange sea pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Pennatulacea,Subsessiliflorae,,Pennatulidae,,,,confirmed,observed,1923-06-18,,RBCM,976-01146-015,1898281934,2016-02-07,Peter Luckham,http://www.inaturalist.org/observations/2763461,https://static.inaturalist.org/photos/3130226/medium.jpg?1457631809,,448320,JEL
Acanthoptilum sp.,,,white sea pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Pennatulacea,Subsessiliflorae,,Virgulariidae,,,,reported,unobserved,2016-01-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Stylatula sp.,,,white sea pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Pennatulacea,Subsessiliflorae,,Virgulariidae,,,,reported,unobserved,2016-01-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Virgularia sp.,,,white sea pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Pennatulacea,Subsessiliflorae,,Virgulariidae,,,,confirmed,observed,1995-02-25,Andy Lamb & Donna Gibbs,Ocean Wise,,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2975931,https://static.inaturalist.org/photos/3420031/medium.jpg?1461097213,,,JEL
Caryophyllia alaskensis,"Vaughan, 1941",,round tan cup coral,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,Caryophylliina,,Caryophylliidae,,,,reported,unobserved,2009-02-14,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Paracyathus stearnsii,"Verrill, 1869",,brown oval cup coral,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,Caryophylliina,,Caryophylliidae,,,,reported,unobserved,2006-06-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Balanophyllia elegans,"Verrill, 1864",,orange cup coral,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,Dendrophylliina,,Dendrophylliidae,,,,confirmed,observed,1969-02-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Isabelle Côté,https://www.inaturalist.org/observations/24792362,https://static.inaturalist.org/photos/38342287/medium.jpeg?1557335898,,51799,JEL
Epizoanthus scotinus,"Wood, 1958",,orange zoanthid,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Zoantharia,Macrocnemina,,Epizoanthidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Bougainvillia sp.,,,cluster-tentacled jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Bougainvilliidae,,,,reported,unobserved,2008-10-05,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Garveia annulata,"Nutting, 1901",,orange hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Bougainvilliidae,,,,reported,unobserved,1994-10-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Euphysa flammea,"(Hartlaub, 1902)",,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Aplanulata,,Corymorphidae,,,,new 2016,observed,,,,,,2013-05-09,Karolle Wall,http://www.inaturalist.org/observations/4052450,https://static.inaturalist.org/photos/4799494/medium.jpg?1473208745,,465161,JEL
Euphysa sp.,,,tiny red sausage jellies,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Aplanulata,,Corymorphidae,,,,reported,unobserved,1993-05-09,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Sarsia sp.,,,thimble jellyfishes,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Capitata,,Corynidae,,,,reported,unobserved,2009-04-13,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Sarsia tubulosa,"(M. Sars, 1835)",,clapper hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Capitata,,Corynidae,,,,confirmed,observed,2009-04-13,Andy Lamb & Donna Gibbs,Ocean Wise,,,2011-05-18,Karolle Wall,http://www.inaturalist.org/observations/4028771,https://static.inaturalist.org/photos/4762685/medium.jpg?1472950513,,448319,JEL
Hydractinia cf aggregata,"Fraser, 1911",,snail fur hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Hydractiniidae,,,,reported,unobserved,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Hydractinia sp.,"Fraser, 1922",,barnacle fur hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Hydractiniidae,,,,reported,unobserved,2008-03-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Schuchertinia milleri,"(Torrey, 1902)",,hedge-hog hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Hydractiniidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Clavactinia milleri,,JEL
Neoturris breviconis,"(Murbach & Shearer, 1902)",,blob-top jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Pandeidae,,,,confirmed,observed,2007-09-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,2011-05-18,Karolle Wall,http://www.inaturalist.org/observations/3706339,https://static.inaturalist.org/photos/4304000/medium.jpg?1468970531,,491131,JEL
Stomotoca atra,"L. Agassiz, 1862",,hanging stomach jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Pandeidae,,,,new 2016,observed,,,,,,2015-07-07,Karolle Wall,http://www.inaturalist.org/observations/4052412,https://static.inaturalist.org/photos/4799454/medium.jpg?1473208629,,255140,JEL
Polyorchis penicillatus,"(Eschscholtz, 1829)",,red-eye medusa,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Capitata,,Polyorchidae,,,,confirmed,observed,2009-04-04,Andy Lamb & Donna Gibbs,Ocean Wise,,,2010-07-09,Karolle Wall,http://www.inaturalist.org/observations/3680720,https://static.inaturalist.org/photos/4265999/medium.jpg?1468556167,,51640,JEL
Similiclava nivea,"Gmelin, 1791",,white hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Similiclavidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Stylantheca papillosa,"Fisher, 1931",,encrusting hydrocoral,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,Stylasteridae,,,,reported,unobserved,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Ectopleura crocea,"(Agassiz, 1862)",,bushy pink-mouth hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Aplanulata,,Tubulariidae,,,,reported,unobserved,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Pinauay crocea,,JEL
Ectopleura marina,"(Torrey, 1902)",,solitary pink-mouth hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Aplanulata,,Tubulariidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Pinauay marina,,JEL
Tubularia indivisa,"Linnaeus, 1758",,giant pink-mouth hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Aplanulata,,Tubulariidae,,,,reported,unobserved,2008-03-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Aequorea victoria s.lat.,,,water jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Aequoreidae,,,,confirmed,observed,1985-07-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-05-30,Karolle Wall,https://www.inaturalist.org/observations/7647290,https://static.inaturalist.org/photos/10005489/medium.jpg?1503684773,,325995,JEL
Aglaophenia sp.,,,ostrich-plume hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Aglaopheniidae,,,,reported,unobserved,1971-08-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Clytia gregaria,"(A. Agassiz, 1862)",,gregarious jellyfish,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Obelia sp.,,,wine-glass hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,,reported,unobserved,1968-08-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Orthopyxis sp.,,,spider web hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,,reported,unobserved,1994-09-10,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Rhizocaulus verticillatus,"(Linnaeus, 1758)",,horse-tail hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,,reported,unobserved,2008-03-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Eutonina indicans,"(Romanes, 1876)",,aggregating jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Eirenidae,,,,reported,unobserved,1996-05-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Halecium beani,"(Johnston, 1838)",,candalabrum hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Haleciidae,,,,reported,unobserved,2010-04-18,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Halecium densum,"Calkins, 1899",,dense bushy hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Haleciidae,,,,reported,unobserved,2006-06-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Grammaria sp.,,,spindly embedded hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Lafoeidae,,,,reported,unobserved,2009-04-13,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Lafoea dumosa,"(Fleming, 1820)",,muff hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Lafoeidae,,,,reported,unobserved,1999-10-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Melicertum octocostatum,"(M. Sars, 1835)",,eight-strand jelly,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Melicertidae,,,,confirmed,observed,2009-04-13,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-05,Joan Septembre,https://www.inaturalist.org/observations/24771932,https://static.inaturalist.org/photos/38309553/medium.jpeg?1557292667,,550154,JEL
Mitrocoma cellularia,"(A. Agassiz, 1865)",,cross jellyfish,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Mitrocomidae,,,,reported,unobserved,1985-07-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Plumularia setacea,"(Linnaeus, 1758)",,glassy plume hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Plumulariidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Plumularia sp.,,,delicate plume hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Plumulariidae,,,,reported,unobserved,1994-09-10,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Abietinaria greenei,"(Murray, 1860)",,fibre-optic hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,,reported,unobserved,1971-08-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Abietinaria sp.,,,coarse sea fir hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Hydrallmania franciscana,"Nutting, 1899",,loose spiral hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,,reported,unobserved,2006-06-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Selaginopsis sp.,,,fish-bone hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
Thuiaria sp.,,,embedded sea fir hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,,reported,unobserved,2006-09-28,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,JEL
