id,parentId,iNaturalistTaxonName,commonName,rank,wikipediaSummary,iNaturalistTaxonImage,taxonName,names
166339,48367,Penstemon comarrhenus,Dusty Beardtongue,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Penstemon comarrhenus</b></i> (<b>dusty beardtongue</b> or <b>dusty penstemon</b>) is a perennial plant in the plantain family (Plantaginaceae) found in the Colorado Plateau and Canyonlands region of the southwestern United States.<sup class=""reference nowrap""><span title=""Page / location: 164"">: 164 </span></sup></p>
<meta property=""mw:PageProp/toc"" />",https://inaturalist-open-data.s3.amazonaws.com/photos/8822261/medium.jpg,Penstemon comarrhenus,"{""Penstemon comarrhenus"":""accepted""}"
166363,48367,Penstemon fremontii,Fremont's beardtongue,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/6772549/medium.jpg,Penstemon fremontii,"{""Penstemon fremontii"":""accepted""}"
166833,72299,Physaria newberryi,Newberry's Twinpod,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/8529035/medium.jpg,Physaria newberryi,"{""Physaria newberryi"":""accepted""}"
167348,53186,Potentilla diversifolia,mountain meadow cinquefoil,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Potentilla diversifolia</b></i> or <i><b>Potentilla × diversifolia</b></i> is a species of flowering plant in the Rose Family (Rosaceae) known by the common names <b>varileaf cinquefoil</b>, <b>different-leaved cinquefoil</b>, and <b>mountain meadow cinquefoil</b>.</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/454649/medium.jpg,Potentilla diversifolia,"{""Potentilla diversifolia"":""accepted""}"
167515,72324,Psilostrophe sparsiflora,greenstem paperflower,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/3993776/medium.jpg,Psilostrophe sparsiflora,"{""Psilostrophe sparsiflora"":""accepted""}"
236599,50321,Lathyrus brachycalyx zionis,Zion sweetpea,variety,,https://static.inaturalist.org/photos/17309502/medium.jpg,Lathyrus brachycalyx zionis,"{""Lathyrus zionis"":""invalid""}"
330784,330785,Lorandersonia linifolia,spearleaf rabbitbrush,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/493234/medium.JPG,Lorandersonia linifolia,"{""Chrysothamnus linifolius"":""unaccepted""}"
332339,72430,Xanthisma grindelioides,Rayless Tansyaster,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/47583287/medium.jpg,Xanthisma grindelioides,"{""Machaeranthera grindelioides"":""unaccepted""}"
359657,72299,Physaria intermedia,mid-bladderpod,species,,https://static.inaturalist.org/photos/7641371/medium.jpg,Physaria intermedia,"{""Lesquerella intermedia"":""unaccepted""}"
771590,705158,Oreocarya suffruticosa setosa,James' Cryptantha,variety,,https://inaturalist-open-data.s3.amazonaws.com/photos/9303663/medium.jpg,Oreocarya suffruticosa setosa,"{""Cryptantha cinerea"":""unaccepted""}"
782608,57965,Chrysothamnus scopulorum,Spindly goldenbush,species,"<i><b>Chrysothamnus scopulorum</b></i> called <b>Grand Canyon glowweed or evening-daisy </b>, is a North American species of flowering plants in the aster tribe within the sunflower family. It has been found only in northern Arizona and southern Utah.",https://inaturalist-open-data.s3.amazonaws.com/photos/6279137/medium.jpg,Chrysothamnus scopulorum,"{""Chrysothamnus scopulorum"":""accepted""}"
958419,50621,Streptanthus longirostris,Fiddle Mustard,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/11419950/medium.jpg,Streptanthus longirostris,"{""Streptanthella longirostris"":""unaccepted""}"
967514,47603,Taraxacum,common dandelions,section,"<p class=""mw-empty-elt"">

</p>
<p><i><b>Taraxacum</b></i> (<span></span>) is a large genus of flowering plants in the family Asteraceae, which consists of species commonly known as <b>dandelions</b>. The scientific and hobby study of the genus is known as taraxacology. The genus is native to Eurasia and North America, but the two most commonplace species worldwide, <i>T.&#160;officinale</i> (the common dandelion) and <i>T.&#160;erythrospermum</i> (the red-seeded</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/35280454/medium.jpg,Taraxacum,"{""Taraxacum"":""accepted""}"
1123942,52855,Artemisia,,subgenus,,https://inaturalist-open-data.s3.amazonaws.com/photos/199586764/medium.jpeg,Artemisia,"{""Artemisia"":""accepted""}"
1183876,53113,Brassica,,subgenus,"<link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r1033289096"" />
<p class=""mw-empty-elt"">

</p>
<p><i><b>Brassica</b></i> (<span></span>) is a genus of plants in the cabbage and mustard family (Brassicaceae). The members of the genus are informally known as cruciferous vegetables, cabbages, or mustard plants. Crops from this genus are sometimes called <i>cole crops</i>—derived from the Latin <i>caulis</i>, denoting the stem or stalk</p>...",https://static.inaturalist.org/photos/112339350/medium.jpeg,Brassica,"{""Brassica"":""accepted""}"
1434179,60561,Psoralea lanceolata,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/119487289/medium.jpeg,Psoralea lanceolata,"{""Psoralea lanceolata"":""accepted""}"
1451050,1451048,Rhamphospermum nigrum,Black Mustard,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/20673079/medium.jpeg,Rhamphospermum nigrum,"{""Brassica nigra"":""unaccepted""}"
47602,47603,Taraxacum officinale,common dandelion,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Taraxacum officinale</b></i>, the <b>dandelion</b> or <b>common</b> <b>dandelion</b>, is a herbaceous perennial flowering plant in the daisy family Asteraceae (syn. Compositae). The common dandelion is well known for its yellow flower heads that turn into round balls of many silver-tufted fruits that disperse in the wind. These balls are called ""clocks"" in both British and American English. The name ""blowball</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/56076509/medium.jpeg,Taraxacum officinale,"{""Taraxacum officinale"":""accepted""}"
52821,52818,Achillea millefolium,yarrow,species,"<p class=""mw-empty-elt"">
</p>

<p class=""mw-empty-elt"">
</p>
<p><i><b>Achillea millefolium</b></i>, commonly known as <b>yarrow</b> (<span></span>) or <b>common yarrow</b>, is a flowering plant in the family Asteraceae. Other common names include <b>old man's pepper</b>, <b>devil's nettle</b>, <b>sanguinary</b>, <b>milfoil</b>, <b>soldier's woundwort</b>, and <b>thousand seal</b>.
</p><p>The plant is native to temperate regions of the Northern Hemisphere</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/4902/medium.jpg,Achillea millefolium,"{""Achillea millefolium"":""accepted""}"
57056,53152,Medicago lupulina,Black Medick,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Medicago lupulina</b></i>, commonly known as <b>black medick</b>, <b>nonesuch</b>, or <b>hop clover</b>, is a plant of dry grassland belonging to the legume or clover family. Plants of the genus <i>Medicago</i>, or bur clovers, are closely related to the true clovers (<i>Trifolium</i>) and sweet clover (<i>Melilotus</i>). Like the true clovers, black medick has three leaflets and a small, yellow flower closely</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/108724356/medium.jpg,Medicago lupulina,"{""Medicago lupulina"":""accepted""}"
57932,57933,Ericameria nauseosa nauseosa,Rubber Rabbitbrush,variety,,https://inaturalist-open-data.s3.amazonaws.com/photos/207762/medium.jpg,Ericameria nauseosa nauseosa,"{""Chrysothamnus nauseosus"":""unaccepted""}"
58037,53207,Senecio flaccidus douglasii,Douglas' threadleaf ragwort,variety,,https://static.inaturalist.org/photos/179599/medium.jpg,Senecio flaccidus douglasii,"{""Senecio douglasii"":""unaccepted""}"
75338,47357,Allium bisceptrum,aspen onion,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Allium bisceptrum</b></i>, also known as the <b>twincrest onion</b> or <b>aspen onion</b>, is a high elevation plant native to western United States.  It is a perennial that thrives under damp and shady conditions or open meadows in California, Arizona, New Mexico, Nevada, Oregon, Washington, Idaho, and Utah.</p>
<p><i>Allium bisceptrum</i> is used sometimes as food flavoring as their leaves may be very strong</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/389246/medium.jpg,Allium bisceptrum,"{""Allium bisceptrum"":""accepted""}"
80926,72166,Heliomeris multiflora nevadensis,nevada goldeneye,variety,,https://inaturalist-open-data.s3.amazonaws.com/photos/18543203/medium.jpg,Heliomeris multiflora nevadensis,"{""Viguiera multiflora"":""unaccepted""}"
81446,64716,Xylorhiza tortifolia tortifolia,Mojave Woodyaster,variety,,https://inaturalist-open-data.s3.amazonaws.com/photos/203723200/medium.jpg,Xylorhiza tortifolia tortifolia,"{""Xylorhiza tortifolia tortifolia"":""accepted""}"
792732,51822,Euphorbia,Nabooms and Noorses,section,"<link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r1033289096"" />
<p class=""mw-empty-elt"">
</p>
<p><i><b>Euphorbia</b></i> is a very large and diverse genus of flowering plants, commonly called <b>spurge</b>, in the family Euphorbiaceae. ""Euphorbia"" is sometimes used in ordinary English to collectively refer to all members of Euphorbiaceae (in deference to the type genus), not just to members of the genus.</p><p>Euphorbias range</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/95517851/medium.jpg,Euphorbia,"{""Euphorbia"":""accepted""}"
965794,48678,Solidago,Solidago sect. Solidago,section,"<i><b>Solidago</b></i>, commonly called <b>goldenrods</b>, is a genus of about 100 to 120 species of flowering plants in the aster family, Asteraceae. Most are herbaceous perennial species found in open areas such as meadows, prairies, and savannas. They are mostly native to North America, including Mexico; a few species are native to South America and Eurasia. Some American species have also been introduced into Europe and other parts of the world.",https://static.inaturalist.org/photos/11029782/medium.jpg,Solidago,"{""Solidago"":""accepted""}"
1073292,52111,Baccharis,Section Baccharis,section,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Baccharis</b></i> <span></span> is a genus of perennials and shrubs in the aster family (Asteraceae). They are commonly known as <b>baccharises</b> but sometimes referred to as ""brooms"", because many members have small thin leaves resembling the true brooms. They are not at all related to these however, but belong to an entirely different lineage of eudicots. <i>B. halimifolia</i> is commonly known as ""groundsel</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/103655949/medium.jpg,Baccharis,"{""Baccharis"":""accepted""}"
1080360,47357,Allium,,subsection,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Allium</b></i> is a genus of monocotyledonous flowering plants with hundreds of species, including the cultivated onion, garlic, scallion, shallot, leek, and chives. The generic name <i>Allium</i> is the Latin word for garlic, and the type species for the genus is <i>Allium sativum</i> which means ""cultivated garlic"".</p><p>Carl Linnaeus first described the genus <i>Allium</i> in 1753. Some sources refer to Greek</p>...",https://static.inaturalist.org/photos/126311853/medium.jpg,Allium,"{""Allium"":""accepted""}"
55823,55824,Draba verna,Common Whitlowgrass,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Draba verna</b></i> (syn. <i>Erophila verna</i>), <b>common whitlowgrass</b>, is a species of plant in the cabbage family. It is a small spring-flowering annual which is widely dispersed around the world, and which is found on walls, pavements and patches of bare ground. It has a complex taxonomy which is not yet fully elucidated.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/847762/medium.jpg,Draba verna,"{""Draba verna"":""accepted""}"
56861,56112,Symphyotrichum chilense,Pacific Aster,species,"<p class=""mw-empty-elt"">



</p>
<p><i><b>Symphyotrichum chilense</b></i> (formerly <i>Aster chilensis</i>) is a species of flowering plant in the family Asteraceae known by the common names <b>Pacific aster</b> and <b>common California aster</b>. It is native to the west coast of North America from British Columbia to Southern California and the Channel Islands. It grows in many habitats, especially along the coast and in the coastal mountain ranges</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/32339769/medium.jpg,Symphyotrichum chilense,"{""Aster chilensis"":""unaccepted""}"
57057,53152,Medicago sativa,Alfalfa,species,"<p class=""mw-empty-elt"">

</p>
<p><b>Alfalfa</b> (<span></span>) (<i><b>Medicago sativa</b></i>), also called <b>lucerne</b>, is a perennial flowering plant in the legume family Fabaceae. It is cultivated as an important forage crop in many countries around the world. It is used for grazing, hay, and silage, as well as a green manure and cover crop. The name alfalfa is used in North America. The name lucerne is more commonly used in the United Kingdom</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/131346460/medium.jpeg,Medicago sativa,"{""Medicago sativa"":""accepted""}"
57676,49707,Nomia,,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Nomia</b></i> is a genus of sweat bees in the family Halictidae. Many species have opalescent bands on the metasoma. <i>Nomia</i> species are moderate-sized bees that nest in the ground. Most species nest solitarily, but some species also nest communally where females share a nest but where there are no queen or worker castes. <i>Nomia</i> species are found Africa, tropical Asia, Australia, and in North America</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/5152552/medium.jpg,,
57913,52111,Baccharis salicifolia,mule fat,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Baccharis salicifolia</b></i> is a blooming shrub native to the sage scrub community and desert southwest of the United States and northern Mexico, as well as parts of South America. Its usual common name is <b>mule fat</b>;<sup class=""reference nowrap""><span title=""Page / location: 126"">: 126 </span></sup> it is also called <b>seepwillow</b> or <b>water-wally</b>. This is a large bush with sticky foliage which</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/19943/medium.jpg,Baccharis salicifolia,"{""Baccharis salicifolia"":""accepted""}"
77399,57989,Heterotheca villosa,Hairy False Goldenaster,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Heterotheca villosa</b></i>, commonly known as the <b>hairy goldenaster</b>, is a species of flowering plant in the family Asteraceae found in central and western North America.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/133695/medium.jpg,Heterotheca villosa,"{""Heterotheca villosa"":""accepted""}"
