id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName,names
60881,51874,Lonicera involucrata,twinberry honeysuckle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/52126544/medium.jpeg,Lonicera involucrata,"{""Lonicera involucrata"":""accepted""}"
60973,60145,Leontodon saxatilis,Hairy Hawkbit,species,https://static.inaturalist.org/photos/13286264/medium.jpg,Leontodon saxatilis,"{""Leontodon saxatilis"":""accepted""}"
60982,52163,Cakile maritima,European Searocket,species,https://static.inaturalist.org/photos/35287617/medium.jpg,Cakile maritima,"{""Cakile maritima"":""accepted""}"
61010,47121,Lupinus arboreus,coastal bush lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120260472/medium.jpg,Lupinus arboreus,"{""Lupinus arboreus"":""accepted""}"
61200,57170,Festuca idahoensis,idaho fescue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/280322527/medium.jpeg,Festuca idahoensis,"{""Festuca idahoensis"":""accepted""}"
61396,61397,Origanum vulgare,Oregano,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34635097/medium.jpg,Origanum vulgare,"{""Origanum vulgare"":""accepted""}"
61992,55365,Grindelia stricta,Oregon Gumplant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151301892/medium.jpg,Grindelia stricta,"{""Grindelia stricta"":""accepted""}"
62211,53186,Potentilla recta,sulphur cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8009063/medium.jpg,Potentilla recta,"{""Potentilla recta"":""accepted""}"
62292,47906,Asclepias speciosa,showy milkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21011529/medium.jpeg,Asclepias speciosa,"{""Asclepias speciosa"":""accepted""}"
62498,62499,Jacobaea vulgaris,ragwort,species,https://static.inaturalist.org/photos/45878089/medium.jpeg,Jacobaea vulgaris,"{""Jacobaea vulgaris"":""accepted""}"
62652,54570,Mentha spicata,spearmint,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1186004/medium.jpg,Mentha spicata,"{""Mentha spicata"":""accepted""}"
62678,52182,Monardella odoratissima,mountain coyote mint,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17872/medium.jpg,Monardella odoratissima,"{""Monardella odoratissima"":""accepted""}"
62681,54051,Crepis pleurocarpa,nakedstem hawksbeard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17904/medium.jpg,Crepis pleurocarpa,"{""Crepis pleurocarpa"":""accepted""}"
62682,50199,Chaenactis douglasii,Hoary Pincushion,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17876/medium.jpg,Chaenactis douglasii,"{""Chaenactis douglasii"":""accepted""}"
62691,47121,Lupinus argenteus,silvery lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18421301/medium.jpg,Lupinus argenteus,"{""Lupinus argenteus"":""accepted""}"
63135,62021,Filipendula ulmaria ulmaria,Queen-of-the-meadow,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3914624/medium.jpg,Filipendula ulmaria ulmaria,"{""Filipendula ulmaria ulmaria"":""accepted""}"
63316,52635,Agastache urticifolia,nettle-leaf giant hyssop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47186226/medium.jpg,Agastache urticifolia,"{""Agastache urticifolia"":""accepted""}"
63352,47203,Lepidium draba,Heart-podded Hoary Cress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17017121/medium.jpg,Lepidium draba,"{""Cardaria draba"":""unaccepted"",""Lepidium draba"":""accepted""}"
63905,47351,Prunus emarginata,Bitter cherry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/67338881/medium.jpg,Prunus emarginata,"{""Prunus emarginata"":""accepted""}"
64165,53207,Senecio hydrophilus,water ragwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/28678492/medium.jpeg,Senecio hydrophilus,"{""Senecio hydrophilus"":""accepted""}"
64445,49869,Caltha leptosepala,white marsh marigold,species,https://inaturalist-open-data.s3.amazonaws.com/photos/60213136/medium.jpeg,Caltha leptosepala,"{""Caltha leptosepala"":""accepted""}"
67805,56348,Gentiana affinis,pleated gentian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40231563/medium.jpg,Gentiana affinis,"{""Gentiana affinis"":""accepted""}"
68587,48367,Penstemon deustus,Hot Rock Penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/205938049/medium.jpeg,Penstemon deustus,"{""Penstemon deustus"":""accepted""}"
69971,48561,Cirsium andersonii,Anderson's thistle,species,https://static.inaturalist.org/photos/21564797/medium.jpg,Cirsium andersonii,"{""Cirsium andersonii"":""accepted""}"
70391,50829,Viola purpurea,Goosefoot violet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/117416253/medium.jpg,Viola purpurea,"{""Viola purpurea"":""accepted""}"
75263,71943,Achlys triphylla,vanilla leaf,species,https://static.inaturalist.org/photos/3816738/medium.jpg,Achlys triphylla,"{""Achlys triphylla"":""accepted""}"
75302,52829,Agoseris aurantiaca,orange agoseris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45915134/medium.jpeg,Agoseris aurantiaca,"{""Agoseris aurantiaca"":""accepted""}"
75303,52829,Agoseris glauca,Pale agoseris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/146872333/medium.jpeg,Agoseris glauca,"{""Agoseris glauca"":""accepted""}"
75430,61789,Anchusa officinalis,common alkanet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/80878006/medium.jpg,Anchusa officinalis,"{""Anchusa officinalis"":""accepted""}"
75598,52855,Artemisia tridentata,Big Sagebrush,species,https://static.inaturalist.org/photos/81102137/medium.jpg,Artemisia tridentata,"{""Artemisia tridentata"":""accepted""}"
75751,58728,Berberis darwinii,Darwin's Barberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1197867/medium.jpg,Berberis darwinii,"{""Berberis darwinii"":""accepted""}"
75770,72009,Bistorta bistortoides,American bistort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/208567976/medium.jpg,Bistorta bistortoides,"{""Bistorta bistortoides"":""accepted"",""Polygonum bistortoides"":""unaccepted""}"
76329,57965,Chrysothamnus viscidiflorus,Yellow Rabbitbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/52056770/medium.jpg,Chrysothamnus viscidiflorus,"{""Chrysothamnus viscidiflorus"":""accepted""}"
76347,48561,Cirsium cymosum,peregrine thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2252320/medium.jpeg,Cirsium cymosum,"{""Cirsium cymosum"":""accepted""}"
76352,48561,Cirsium neomexicanum,New Mexico thistle,species,https://static.inaturalist.org/photos/4114062/medium.jpg,Cirsium neomexicanum,"{""Cirsium neomexicanum"":""accepted""}"
76355,48561,Cirsium remotifolium,Fewleaf Thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/905134/medium.jpg,Cirsium remotifolium,"{""Cirsium remotifolium"":""accepted""}"
76357,48561,Cirsium scariosum,Elk Thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/419496/medium.jpg,Cirsium scariosum,"{""Cirsium scariosum"":""accepted""}"
76358,48561,Cirsium undulatum,wavyleaf thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/79584447/medium.jpeg,Cirsium undulatum,"{""Cirsium undulatum"":""accepted""}"
76471,54051,Crepis acuminata,Tapertip Hawksbeard,species,https://static.inaturalist.org/photos/8319829/medium.jpeg,Crepis acuminata,"{""Crepis acuminata"":""accepted""}"
76478,54051,Crepis occidentalis,Western Hawksbeard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14244950/medium.jpg,Crepis occidentalis,"{""Crepis occidentalis"":""accepted""}"
76480,54051,Crepis tectorum,narrow-leaved hawksbeard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/77364517/medium.jpg,Crepis tectorum,"{""Crepis tectorum"":""accepted""}"
76606,72087,Dasiphora fruticosa,shrubby cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/302097709/medium.jpeg,Dasiphora fruticosa,"{""Dasiphora fruticosa"":""accepted"",""Dasiphora floribunda"":""unaccepted""}"
76610,56727,Daucus carota,wild carrot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7663971/medium.jpeg,Daucus carota,"{""Daucus carota"":""accepted""}"
76655,72093,Dieteria canescens,Hoary Tansyaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50053597/medium.jpg,Dieteria canescens,"{""Machaeranthera canescens"":""unaccepted"",""Dieteria canescens"":""accepted""}"
76716,72104,Drymocallis glandulosa,sticky cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1673068/medium.jpg,Drymocallis glandulosa,"{""Drymocallis glandulosa"":""accepted"",""Potentilla glandulosa"":""unaccepted""}"
76799,52792,Elymus lanceolatus,thickspike wheatgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/440801/medium.jpg,Elymus lanceolatus,"{""Elymus lanceolatus"":""accepted""}"
76879,57933,Ericameria bloomeri,Bloomer's goldenbush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/48713375/medium.jpeg,Ericameria bloomeri,"{""Ericameria bloomeri"":""accepted""}"
76882,57933,Ericameria fasciculata,Eastwood's goldenbush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/239638117/medium.jpeg,Ericameria fasciculata,"{""Ericameria fasciculata"":""accepted""}"
76884,57933,Ericameria greenei,Greene's goldenbush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88485625/medium.jpeg,Ericameria greenei,"{""Ericameria greenei"":""accepted""}"
76893,57933,Ericameria teretifolia,Green Rabbitbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/255937/medium.jpg,Ericameria teretifolia,"{""Ericameria teretifolia"":""accepted""}"
76896,50879,Erigeron aliceae,Alice Eastwood's fleabane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2490900/medium.jpg,Erigeron aliceae,"{""Erigeron aliceae"":""accepted""}"
76907,50879,Erigeron canadensis,horseweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/93399548/medium.jpeg,Erigeron canadensis,"{""Erigeron canadensis"":""accepted""}"
76920,50879,Erigeron glacialis,Subalpine Fleabane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/448876/medium.jpg,Erigeron glacialis,"{""Erigeron glacialis"":""accepted""}"
76926,50879,Erigeron linearis,Desert Yellow Fleabane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1029032/medium.jpg,Erigeron linearis,"{""Erigeron linearis"":""accepted""}"
76936,50879,Erigeron pumilus,Shaggy Fleabane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3856152/medium.jpg,Erigeron pumilus,"{""Erigeron pumilus"":""accepted""}"
76976,48939,Eriogonum compositum,Arrowleaf Buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/169687/medium.jpg,Eriogonum compositum,"{""Eriogonum compositum"":""accepted""}"
77040,48939,Eriogonum umbellatum,sulfur buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/44551/medium.jpg,Eriogonum umbellatum,"{""Eriogonum umbellatum"":""accepted""}"
77049,53396,Eriophyllum lanatum,common woolly sunflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81616886/medium.jpg,Eriophyllum lanatum,"{""Eriophyllum lanatum"":""accepted""}"
77058,72123,Eruca vesicaria,rocketsalad,species,https://static.inaturalist.org/photos/70564488/medium.jpg,Eruca vesicaria,"{""Eruca vesicaria"":""accepted""}"
77155,50299,Fragaria virginiana,Virginia strawberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9042713/medium.jpeg,Fragaria virginiana,"{""Fragaria virginiana"":""accepted""}"
77177,50619,Fritillaria pudica,yellow fritillary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/112082/medium.jpg,Fritillaria pudica,"{""Fritillaria pudica"":""accepted""}"
77183,51769,Gaillardia aristata,great blanketflower,species,https://static.inaturalist.org/photos/45640107/medium.jpg,Gaillardia aristata,"{""Gaillardia aristata"":""accepted""}"
77244,56348,Gentiana sceptrum,king's scepter gentian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/239005/medium.jpg,Gentiana sceptrum,"{""Gentiana sceptrum"":""accepted""}"
77304,55365,Grindelia nana,Idaho Gumweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34236/medium.jpg,Grindelia nana,"{""Grindelia nana"":""accepted""}"
77305,55365,Grindelia squarrosa,Curlycup Gumweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50260312/medium.jpeg,Grindelia squarrosa,"{""Grindelia squarrosa"":""accepted""}"
77354,56955,Helianthus cusickii,Cusick's Sunflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6520777/medium.jpeg,Helianthus cusickii,"{""Helianthus cusickii"":""accepted""}"
77359,56955,Helianthus nuttallii,Nuttall's Sunflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/483827/medium.jpeg,Helianthus nuttallii,"{""Helianthus nuttallii"":""accepted""}"
77414,55910,Hieracium greenei,Greene's hawkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/467757/medium.jpg,Hieracium greenei,"{""Hieracium greenei"":""accepted""}"
77418,55910,Hieracium scouleri,western hawkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/145769712/medium.jpg,Hieracium scouleri,"{""Hieracium scouleri"":""accepted""}"
77436,57245,Horkelia daucifolia,Carrotleaf Horkelia,species,https://static.inaturalist.org/photos/202618738/medium.jpeg,Horkelia daucifolia,"{""Horkelia daucifolia"":""accepted""}"
77437,57245,Horkelia fusca,pinewoods horkelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139307640/medium.jpg,Horkelia fusca,"{""Horkelia fusca"":""accepted""}"
77438,57245,Horkelia hendersonii,henderson's horkelia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81505214/medium.jpeg,Horkelia hendersonii,"{""Horkelia hendersonii"":""accepted""}"
77503,47780,Iris chrysophylla,yellowleaf iris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/125423946/medium.jpeg,Iris chrysophylla,"{""Iris chrysophylla"":""accepted""}"
77662,47203,Lepidium appelianum,hairy white-top,species,https://static.inaturalist.org/photos/20838284/medium.jpg,Lepidium appelianum,"{""Lepidium appelianum"":""accepted""}"
77830,55343,Lomatium triternatum,Ternate Desert-parsley,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8498003/medium.jpg,Lomatium triternatum,"{""Lomatium triternatum"":""accepted""}"
77833,51874,Lonicera conjugialis,purpleflower honeysuckle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/204754/medium.jpg,Lonicera conjugialis,"{""Lonicera conjugialis"":""accepted""}"
77993,54570,Mentha suaveolens,Apple Mint,species,https://static.inaturalist.org/photos/22266687/medium.jpeg,Mentha suaveolens,"{""Mentha suaveolens"":""accepted""}"
78036,54047,Microseris nutans,nodding microseris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3996705/medium.jpg,Microseris nutans,"{""Microseris nutans"":""accepted""}"
78174,54332,Nasturtium officinale,watercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40694631/medium.jpg,Nasturtium officinale,"{""Nasturtium officinale"":""accepted""}"
78229,54049,Nothocalais alpestris,alpine lake false-dandelion,species,https://inaturalist-open-data.s3.amazonaws.com/photos/664210/medium.JPG,Nothocalais alpestris,"{""Nothocalais alpestris"":""accepted""}"
78259,72264,Onopordum acanthium,cotton thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7851697/medium.jpg,Onopordum acanthium,"{""Onopordum acanthium"":""accepted""}"
78280,62197,Oreostemma alpigenum,Tundra Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4112949/medium.jpg,Oreostemma alpigenum,"{""Oreostemma alpigenum"":""accepted""}"
78321,54923,Packera hesperia,serpentine groundsel,species,https://static.inaturalist.org/photos/187543354/medium.jpeg,Packera hesperia,"{""Packera hesperia"":""accepted""}"
78397,48367,Penstemon cinicola,ash beardtongue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/349517/medium.jpg,Penstemon cinicola,"{""Penstemon cinicola"":""accepted""}"
78399,48367,Penstemon davidsonii,Davidson's Penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/92204026/medium.jpeg,Penstemon davidsonii,"{""Penstemon davidsonii"":""accepted""}"
78412,48367,Penstemon parvulus,Short Stalk Penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19982220/medium.jpg,Penstemon parvulus,"{""Penstemon parvulus"":""accepted""}"
78414,48367,Penstemon procerus,Small-flower Beardtongue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49890/medium.jpg,Penstemon procerus,"{""Penstemon procerus"":""accepted""}"
78418,48367,Penstemon roezlii,Roezl's penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/219511992/medium.jpg,Penstemon roezlii,"{""Penstemon roezlii"":""accepted""}"
78420,48367,Penstemon rydbergii,Rydberg penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4247616/medium.jpg,Penstemon rydbergii,"{""Penstemon rydbergii"":""accepted""}"
78422,48367,Penstemon speciosus,Royal Beardtongue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9650629/medium.jpg,Penstemon speciosus,"{""Penstemon speciosus"":""accepted""}"
78721,53186,Potentilla breweri,Brewer's cinquefoil,species,https://static.inaturalist.org/photos/79851260/medium.jpg,Potentilla breweri,"{""Potentilla breweri"":""accepted""}"
78728,53186,Potentilla gracilis,slender cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43676602/medium.jpeg,Potentilla gracilis,"{""Potentilla gracilis"":""accepted""}"
78798,72328,Pyrrocoma lanceolata,lance-leaved goldenweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/143941870/medium.jpg,Pyrrocoma lanceolata,"{""Pyrrocoma lanceolata"":""accepted""}"
78882,53438,Rosa multiflora,multiflora rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/252786276/medium.jpg,Rosa multiflora,"{""Rosa multiflora"":""accepted""}"
