Bee Genus,Bee Species,Plot Name,Day,Month,Year,Males,Females,Zone,UTM_E,UTM_N,Plant Genus,Plant Species
Ceratina,nanula,23A99,12,Jul,2000,0,1,12S,487308,4202301,Cirsium,sp.
Ceratina,nanula,85A98,10,Aug,2000,0,1,12S,487375,4127183,Gutierrezia,sarothrae
Ceratina,nanula,85A98,16,Jun,2000,0,1,12S,487375,4127183,Cryptantha,pterocarya
Ceratina,nanula,85A98,30,May,2000,1,2,12S,487375,4127183,Brassicaceae,sp.
Ceratina,nanula,85A98,30,May,2000,0,1,12S,487375,4127183,Cryptantha,pterocarya
Ceratina,nanula,85A98,30,May,2000,1,0,12S,487375,4127183,Lupinus,argenteus
Ceratina,nanula,85A98,30,May,2000,2,1,12S,487375,4127183,Senecio,multilobatus
Ceratina,nanula,85B98,2,Jul,2003,1,0,12S,487469,4127174,Potentilla,gracilis
Ceratina,nanula,85B98,3,Sep,2003,1,2,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,4,Sep,2002,0,3,12S,487469,4127174,Erigeron,bellidiastrum
Ceratina,nanula,85B98,4,Sep,2002,0,3,12S,487469,4127174,Senecio,spartioides
Ceratina,nanula,85B98,5,Jun,2002,5,1,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,5,Jun,2002,1,1,12S,487469,4127174,Sphaeralcea,grossulariifolia
Ceratina,nanula,85B98,7,Jul,2000,1,0,12S,487469,4127174,Achillea,millefolium
Ceratina,nanula,85B98,7,Jul,2000,1,0,12S,487469,4127174,Asteraceae,sp. (yellow)
Ceratina,nanula,85B98,7,Jul,2000,1,15,12S,487469,4127174,Potentilla,gracilis
Ceratina,nanula,85B98,7,Sep,2000,0,13,12S,487469,4127174,Gutierrezia,sarothrae
Ceratina,nanula,85B98,7,Sep,2000,0,18,12S,487469,4127174,Senecio,spartioides
Ceratina,nanula,85B98,10,Aug,2000,0,2,12S,487469,4127174,Gutierrezia,sarothrae
Ceratina,nanula,85B98,15,Aug,2002,0,17,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,15,Jun,2001,1,1,12S,487469,4127174,Allium,sp.
Ceratina,nanula,85B98,16,Jul,2002,0,5,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,16,Jun,2000,0,3,12S,487469,4127174,Asteraceae,sp.
Ceratina,nanula,85B98,16,Jun,2000,0,1,12S,487469,4127174,Asteraceae,sp. (yellow)
Ceratina,nanula,85B98,16,Jun,2000,1,6,12S,487469,4127174,Gilia,aggregata
Ceratina,nanula,85B98,16,Jun,2000,0,1,12S,487469,4127174,Ranunculus,sceleratus
Ceratina,nanula,85B98,16,May,2000,0,1,12S,487469,4127174,Taraxacum,officinale
Ceratina,nanula,85B98,20,Jun,2002,0,1,12S,487469,4127174,Cirsium,sp.
Ceratina,nanula,85B98,20,Jun,2002,18,26,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,20,Jun,2002,3,27,12S,487469,4127174,Potentilla,gracilis
Ceratina,nanula,85B98,20,Jun,2002,1,1,12S,487469,4127174,Sphaeralcea,sp.
Ceratina,nanula,85B98,23,Aug,2000,0,7,12S,487469,4127174,Gutierrezia,sarothrae
Ceratina,nanula,85B98,23,Aug,2000,0,3,12S,487469,4127174,Senecio,spartioides
Ceratina,nanula,85B98,26,Jul,2000,0,1,12S,487469,4127174,Cirsium,sp.
Ceratina,nanula,85B98,26,Jul,2000,0,2,12S,487469,4127174,Heterotheca,villosa
Ceratina,nanula,85B98,28,Jun,2001,0,1,12S,487469,4127174,Calochortus,nuttallii
Ceratina,nanula,85B98,28,Jun,2001,0,4,12S,487469,4127174,Crepis,sp.
Ceratina,nanula,85B98,28,Jun,2001,0,1,12S,487469,4127174,Penstemon,comarrhenus
Ceratina,nanula,85B98,30,May,2000,1,0,12S,487469,4127174,Erigeron,compositus
Ceratina,nanula,85B98,30,May,2000,2,0,12S,487469,4127174,Erigeron,sp.
Ceratina,nanula,85B98,30,May,2000,1,0,12S,487469,4127174,Lupinus,argenteus
Ceratina,nanula,85B98,30,May,2000,2,0,12S,487469,4127174,Senecio,multilobatus
Ceratina,nanula,85B98,30,May,2000,0,1,12S,487469,4127174,Sphaeralcea,grossulariifolia
Ceratina,nanula,85B98,30,May,2000,1,1,12S,487469,4127174,Taraxacum,officinale
Ceratina,nanula,3A98,1,Aug,2001,0,2,12S,488030,4128180,Gutierrezia,sarothrae
Ceratina,nanula,3A98,11,Aug,2000,0,1,12S,488030,4128180,Gutierrezia,sarothrae
Ceratina,nanula,3A98,15,Jun,2000,0,1,12S,488030,4128180,Erigeron,utahensis
Ceratina,nanula,3A98,21,Aug,2001,0,1,12S,488030,4128180,Erigeron,sp.
Ceratina,nanula,3A98,29,Jun,2001,0,2,12S,488030,4128180,Penstemon,comarrhenus
Ceratina,nanula,3A98,30,May,2000,1,1,12S,488030,4128180,Erigeron,compositus
Ceratina,nanula,3A98,30,May,2000,2,2,12S,488030,4128180,Senecio,multilobatus
Ceratina,nanula,3A98,30,May,2000,2,1,12S,488030,4128180,Tragopogon,dubius
Ceratina,nanula,3B98,1,Aug,2001,0,1,12S,488676,4128109,Erigeron,sp.
Ceratina,nanula,3B98,1,Aug,2001,0,1,12S,488676,4128109,Gutierrezia,sarothrae
Ceratina,nanula,3B98,5,Jun,2002,40,28,12S,488676,4128109,Erigeron,pumilus
Ceratina,nanula,3B98,5,Jun,2002,11,5,12S,488676,4128109,Senecio,multilobatus
Ceratina,nanula,3B98,5,Jun,2002,5,4,12S,488676,4128109,Senecio,spartioides
Ceratina,nanula,3B98,7,Sep,2000,2,5,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,nanula,3B98,7,Sep,2000,0,1,12S,488676,4128109,Taraxacum,officinale
Ceratina,nanula,3B98,11,Aug,2000,0,5,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,nanula,3B98,15,Aug,2002,1,9,12S,488676,4128109,Erigeron,sp.
Ceratina,nanula,3B98,15,Jun,2000,0,8,12S,488676,4128109,Calochortus,aureus
Ceratina,nanula,3B98,15,Jun,2000,1,1,12S,488676,4128109,Erigeron,utahensis
Ceratina,nanula,3B98,15,Jun,2000,0,2,12S,488676,4128109,Penstemon,eatonii
Ceratina,nanula,3B98,15,Jun,2000,0,7,12S,488676,4128109,Senecio,multilobatus
Ceratina,nanula,3B98,16,Jul,2002,0,5,12S,488676,4128109,Cleome,serrulata
Ceratina,nanula,3B98,16,Jul,2002,1,4,12S,488676,4128109,Erigeron,bellidiastrum
Ceratina,nanula,3B98,21,Jun,2002,1,1,12S,488676,4128109,Erigeron,sp.
Ceratina,nanula,3B98,21,Jun,2002,0,1,12S,488676,4128109,Opuntia,polyacantha
Ceratina,nanula,3B98,27,Jul,2000,0,15,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,nanula,3B98,29,Jun ,2001,2,6,12S,488676,4128109,Penstemon,comarrhenus
Ceratina,nanula,3B98,30,May,2000,1,1,12S,488676,4128109,Erigeron,compositus
Ceratina,nanula,3B98,30,May,2000,3,3,12S,488676,4128109,Lupinus,sp.
Ceratina,nanula,3B98,30,May,2000,10,7,12S,488676,4128109,Senecio,multilobatus
Ceratina,nanula,82A98,14,Jun,2000,1,2,12S,489158,4126800,Senecio,multilobatus
Ceratina,nanula,82A98,30,May,2000,0,2,12S,489158,4126800,Calochortus,aureus
Ceratina,nanula,82A98,30,May,2000,1,0,12S,489158,4126800,Erigeron,sp.
Ceratina,nanula,82B98,1,Aug,2001,1,2,12S,489272,4126678,Machaeranthera,canescens
Ceratina,nanula,82B98,6,Jul,2000,3,9,12S,489272,4126678,Asteraceae,sp. (yellow)
Ceratina,nanula,82B98,6,Jul,2000,1,2,12S,489272,4126678,Chrysothamnus,nauseosus
Ceratina,nanula,82B98,14,Jun,2000,1,4,12S,489272,4126678,Senecio,multilobatus
Ceratina,nanula,82B98,21,Aug,2001,0,1,12S,489272,4126678,Gutierrezia,sarothrae
Ceratina,nanula,82B98,21,Jun,2002,0,1,12S,489272,4126678,Opuntia,polyacantha
Ceratina,nanula,82B98,28,Jun ,2001,0,2,12S,489272,4126678,Calochortus,aureus
Ceratina,nanula,82B98,30,May,2000,2,0,12S,489272,4126678,Calochortus,aureus
Ceratina,nanula,82B98,30,May,2000,1,1,12S,489272,4126678,Lathyrus,zionis
Ceratina,nanula,82B98,30,May,2001,1,0,12S,489272,4126678,Vicia,americana
Ceratina,nanula,53B98,1,Jun,2000,0,1,12S,490031,4136954,Helianthus,annuus
Ceratina,nanula,53B98,1,Jun,2000,0,1,12S,490031,4136954,Wyethia,scabra
Ceratina,nanula,53B98,5,Jul,2001,1,0,12S,490031,4136954,Eriastrum,sparsiflorum
Ceratina,nanula,7A99,25,May,2000,0,1,12S,490387,4186733,Asteraceae,sp. (yellow)
Ceratina,nanula,7A99,25,May,2000,0,1,12S,490387,4186733,Sphaeralcea,coccinea
Ceratina,nanula,2B99,11,May,2001,2,1,12S,492247,4186147,Penstemon,sp.
Ceratina,nanula,8B99,13,Sep,2000,1,0,12S,493809,4166196,Gutierrezia,sarothrae
Ceratina,nanula,8B99,15,Jul,2002,1,1,12S,493809,4166196,Tamarix,sp.
Ceratina,nanula,8B99,17,Jun,2002,1,1,12S,493809,4166196,Tamarix,sp.
Ceratina,nanula,8B99,20,May,2002,1,1,12S,493809,4166196,Tamarix,sp.
Ceratina,nanula,8B99,23,Apr,2002,1,0,12S,493809,4166196,Draba,verna
Ceratina,nanula,8B99,23,Apr,2002,1,0,12S,493809,4166196,Mahonia,fremontii
Ceratina,nanula,8B99,24,May,2001,1,0,12S,493809,4166196,Tamarix,sp.
Ceratina,nanula,8B99,25,Apr,2001,0,1,12S,493809,4166196,Xylorhiza,tortifolia
Ceratina,nanula,8B99,28,Jul,2003,0,1,12S,493809,4166196,Tamarix,sp.
Ceratina,neomexicana,101A00,30,Apr,2001,1,0,12S,452858,4181626,Lepidium,montanum
Ceratina,neomexicana,10A99,23,May,2001,1,0,12S,463958,4151179,Lupinus,sp.
Ceratina,neomexicana,10B99,23,May,2000,1,0,12S,464040,4151361,Senecio,multilobatus
Ceratina,neomexicana,60B98,3,May,2000,0,1,12S,483518,4154689,Aster,sp.
Ceratina,neomexicana,22A98,6,Jul,2000,0,1,12S,486061,4130708,Veronica,anagallis-aquatica
Ceratina,neomexicana,22A98,11,Aug,2000,7,7,12S,486061,4130708,Aster,chilensis
Ceratina,neomexicana,22A98,11,Aug,2000,6,7,12S,486061,4130708,Senecio,spartioides
Ceratina,neomexicana,22A98,15,Jun,2000,0,1,12S,486061,4130708,Erigeron,compositus
Ceratina,neomexicana,22A98,15,Jun,2000,0,1,12S,486061,4130708,Rosa,woodsii
Ceratina,neomexicana,22A98,22,Aug,2000,3,0,12S,486061,4130708,Aster,chilensis
Ceratina,neomexicana,22A98,22,Aug,2000,5,5,12S,486061,4130708,Senecio,spartioides
Ceratina,neomexicana,22A98,27,Jul,2000,1,0,12S,486061,4130708,Erigeron,utahensis
Ceratina,neomexicana,22A98,27,Jul,2000,0,1,12S,486061,4130708,Penstemon,eatonii
Ceratina,neomexicana,22A98,27,Jul,2000,2,3,12S,486061,4130708,Penstemon,utahensis
Ceratina,neomexicana,22A98,31,May,2000,2,0,12S,486061,4130708,Senecio,multilobatus
Ceratina,neomexicana,84B98,5,Jun,2002,0,1,12S,486075,4127971,Cirsium,calcareum
Ceratina,neomexicana,84B98,5,Jun,2002,2,1,12S,486075,4127971,Phacelia,hastata
Ceratina,neomexicana,84B98,7,Jul,2000,0,4,12S,486075,4127971,Cirsium,sp.
Ceratina,neomexicana,84B98,10,Aug,2000,0,1,12S,486075,4127971,Cirsium,sp.
Ceratina,neomexicana,84B98,10,Aug,2000,0,5,12S,486075,4127971,Senecio,spartioides
Ceratina,neomexicana,84B98,14,Jun,2000,0,2,12S,486075,4127971,Cirsium,sp.
Ceratina,neomexicana,84B98,14,Jun,2000,1,1,12S,486075,4127971,Erigeron,utahensis
Ceratina,neomexicana,84B98,14,Jun,2000,0,1,12S,486075,4127971,Opuntia,sp.
Ceratina,neomexicana,84B98,14,Jun,2000,0,1,12S,486075,4127971,Taraxacum,officinale
Ceratina,neomexicana,84B98,15,Aug,2002,0,1,12S,486075,4127971,Cirsium,sp.
Ceratina,neomexicana,84B98,15,Jun,2001,0,1,12S,486075,4127971,Chaenactis,douglasii
Ceratina,neomexicana,84B98,16,May,2000,0,1,12S,486075,4127971,Erigeron,compositus
Ceratina,neomexicana,84B98,16,May,2000,0,1,12S,486075,4127971,Erigeron,utahensis
Ceratina,neomexicana,84B98,16,May,2000,1,0,12S,486075,4127971,Taraxacum,officinale
Ceratina,neomexicana,84B98,20,Jun,2002,0,1,12S,486075,4127971,Asteraceae,sp.
Ceratina,neomexicana,84B98,20,Jun,2002,0,3,12S,486075,4127971,Cirsium,calcareum
Ceratina,neomexicana,84B98,20,Jun,2002,2,0,12S,486075,4127971,Phacelia,hastata
Ceratina,neomexicana,84B98,20,Jun,2002,0,1,12S,486075,4127971,Sisymbrium,altissimum
Ceratina,neomexicana,84B98,23,Aug,2000,1,1,12S,486075,4127971,Senecio,spartioides
Ceratina,neomexicana,84B98,28,Jun,2001,0,1,12S,486075,4127971,Cirsium,sp.
Ceratina,neomexicana,84B98,31,May,2000,0,1,12S,486075,4127971,Allium,bisceptrum
Ceratina,neomexicana,84B98,31,May,2000,1,0,12S,486075,4127971,Chaenactis,stevioides
Ceratina,neomexicana,84B98,31,May,2000,1,0,12S,486075,4127971,Cryptantha,pterocarya
Ceratina,neomexicana,84B98,31,May,2000,4,3,12S,486075,4127971,Penstemon,eatonii
Ceratina,neomexicana,84B98,31,May,2000,4,1,12S,486075,4127971,Senecio,multilobatus
Ceratina,neomexicana,78A98,5,Jun,2002,0,2,12S,486265,4130614,Eriogonum,ovalifolium
Ceratina,neomexicana,78A98,5,Jun,2002,1,0,12S,486265,4130614,Opuntia,polyacantha
Ceratina,neomexicana,78A98,11,Aug,2000,4,6,12S,486265,4130614,Senecio,spartioides
Ceratina,neomexicana,78A98,20,Jun,2002,0,1,12S,486265,4130614,Erigeron,sp.
Ceratina,neomexicana,78A98,22,Aug,2000,1,0,12S,486265,4130614,Senecio,spartioides
Ceratina,neomexicana,78A98,27,Jul,2000,3,15,12S,486265,4130614,Senecio,spartioides
Ceratina,neomexicana,78A98,28,Jun,2001,0,1,12S,486265,4130614,Achillea,millefolium
Ceratina,neomexicana,80A98,7,Jul,2000,1,1,12S,486658,4127393,Penstemon,utahensis
Ceratina,neomexicana,80A98,14,Jun,2000,1,0,12S,486658,4127393,Penstemon,sp. (purple)
Ceratina,neomexicana,80A98,26,Jul,2000,0,1,12S,486658,4127393,Asteraceae,sp. (yellow)
Ceratina,neomexicana,80A98,31,May,2000,2,3,12S,486658,4127393,Senecio,multilobatus
Ceratina,neomexicana,22B98,6,Jul,2000,0,1,12S,486816,4130614,Asteraceae,sp. (yellow)
Ceratina,neomexicana,22B98,15,Jun,2000,0,1,12S,486816,4130614,Senecio,multilobatus
Ceratina,neomexicana,22B98,27,Jul,2000,0,2,12S,486816,4130614,Erigeron,utahensis
Ceratina,neomexicana,22B98,27,Jul,2000,0,2,12S,486816,4130614,Senecio,spartioides
Ceratina,neomexicana,22B98,31,May,2000,0,1,12S,486816,4130614,Cymopterus,lemmonii
Ceratina,neomexicana,86A98,31,May,2000,0,1,12S,487096,4128172,Delphinium,andersonii
Ceratina,neomexicana,86A98,31,May,2000,1,0,12S,487096,4128172,Lupinus,argenteus
Ceratina,neomexicana,66B98,10,Aug,2000,2,3,12S,487263,4128895,Gutierrezia,sarothrae
Ceratina,neomexicana,66B98,10,Aug,2000,2,4,12S,487263,4128895,Senecio,spartioides
Ceratina,neomexicana,66B98,22,Aug,2000,3,1,12S,487263,4128895,Gutierrezia,sarothrae
Ceratina,neomexicana,66B98,22,Aug,2000,4,10,12S,487263,4128895,Senecio,spartioides
Ceratina,neomexicana,66B98,26,Jul,2000,0,1,12S,487263,4128895,Gutierrezia,sarothrae
Ceratina,neomexicana,66B98,29,Jun ,2001,0,1,12S,487263,4128895,Penstemon,comarrhenus
Ceratina,neomexicana,66B98,31,May,2000,1,0,12S,487263,4128895,Lupinus,argenteus
Ceratina,neomexicana,86B98,5,Jun,2002,3,0,12S,487269,4128373,Erigeron,sp.
Ceratina,neomexicana,86B98,5,Jun,2002,6,3,12S,487269,4128373,Marrubium,vulgare
Ceratina,neomexicana,86B98,5,Jun,2002,0,1,12S,487269,4128373,Monardella,odoratissima
Ceratina,neomexicana,86B98,5,Jun,2002,2,1,12S,487269,4128373,Sphaeralcea,grossulariifolia
Ceratina,neomexicana,86B98,5,Sep,2002,1,0,12S,487269,4128373,Erigeron,sp.
Ceratina,neomexicana,86B98,7,Jul,2000,0,1,12S,487269,4128373,Penstemon,sp.
Ceratina,neomexicana,86B98,7,Sep,2000,0,1,12S,487269,4128373,Mentha,arvensis
Ceratina,neomexicana,86B98,7,Sep,2000,3,7,12S,487269,4128373,Senecio,spartioides
Ceratina,neomexicana,86B98,10,Aug,2000,0,1,12S,487269,4128373,Marrubium,vulgare
Ceratina,neomexicana,86B98,10,Aug,2000,4,15,12S,487269,4128373,Senecio,spartioides
Ceratina,neomexicana,86B98,15,Aug,2002,1,2,12S,487269,4128373,Erigeron,sp.
Ceratina,neomexicana,86B98,15,Aug,2003,0,1,12S,487269,4128373,Heterotheca,villosa
Ceratina,neomexicana,86B98,16,Jul,2002,0,1,12S,487269,4128373,Erigeron,bellidiastrum
Ceratina,neomexicana,86B98,16,Jun,2000,0,1,12S,487269,4128373,Marrubium,vulgare
Ceratina,neomexicana,86B98,19,Sep,2000,0,3,12S,487269,4128373,Senecio,spartioides
Ceratina,neomexicana,86B98,20,Jun,2002,2,4,12S,487269,4128373,Erigeron,sp.
Ceratina,neomexicana,86B98,20,Jun,2002,0,7,12S,487269,4128373,Marrubium,vulgare
Ceratina,neomexicana,86B98,20,Jun,2002,0,1,12S,487269,4128373,Sphaeralcea,sp.
Ceratina,neomexicana,86B98,22,Aug,2000,1,3,12S,487269,4128373,Senecio,spartioides
Ceratina,neomexicana,86B98,26,Jul,2000,0,2,12S,487269,4128373,Cirsium,sp.
Ceratina,neomexicana,86B98,26,Jul,2000,0,21,12S,487269,4128373,Heterotheca,villosa
Ceratina,neomexicana,86B98,26,Jul,2000,0,2,12S,487269,4128373,Marrubium,vulgare
Ceratina,neomexicana,86B98,26,Jul,2000,0,3,12S,487269,4128373,Mentha,arvensis
Ceratina,neomexicana,86B98,29,Jun ,2001,0,1,12S,487269,4128373,Penstemon,comarrhenus
Ceratina,neomexicana,86B98,31,May,2000,1,0,12S,487269,4128373,Cryptantha,pterocarya
Ceratina,neomexicana,86B98,31,May,2000,1,0,12S,487269,4128373,Opuntia,sp.
Ceratina,neomexicana,86B98,31,May,2000,2,0,12S,487269,4128373,Penstemon,eatonii
Ceratina,neomexicana,85A98,10,Aug,2000,1,0,12S,487375,4127183,Senecio,spartioides
Ceratina,neomexicana,85A98,30,May,2000,0,1,12S,487375,4127183,Brassicaceae,sp.
Ceratina,neomexicana,85B98,4,Sep,2002,0,1,12S,487469,4127174,Erigeron,bellidiastrum
Ceratina,neomexicana,85B98,5,Jun,2002,2,0,12S,487469,4127174,Erigeron,sp.
Ceratina,neomexicana,85B98,7,Jul,2000,0,2,12S,487469,4127174,Cirsium,sp.
Ceratina,neomexicana,85B98,7,Sep,2000,2,2,12S,487469,4127174,Senecio,spartioides
Ceratina,neomexicana,85B98,10,Aug,2000,1,0,12S,487469,4127174,Gutierrezia,sarothrae
Ceratina,neomexicana,85B98,10,Aug,2000,0,1,12S,487469,4127174,Senecio,spartioides
Ceratina,neomexicana,85B98,15,Aug,2002,0,1,12S,487469,4127174,Cirsium,sp.
Ceratina,neomexicana,85B98,15,Jun,2001,0,1,12S,487469,4127174,Allium,sp.
Ceratina,neomexicana,85B98,16,Jun,2000,0,1,12S,487469,4127174,Asteraceae,sp.
Ceratina,neomexicana,85B98,16,Jun,2000,2,0,12S,487469,4127174,Asteraceae,sp. (yellow)
Ceratina,neomexicana,85B98,16,Jun,2000,1,0,12S,487469,4127174,Erigeron,utahensis
Ceratina,neomexicana,85B98,16,Jun,2000,0,2,12S,487469,4127174,Gilia,aggregata
Ceratina,neomexicana,85B98,16,Jun,2000,0,2,12S,487469,4127174,Ranunculus,sceleratus
Ceratina,neomexicana,85B98,16,May,2000,1,0,12S,487469,4127174,Taraxacum,officinale
Ceratina,neomexicana,85B98,20,Jun,2002,0,1,12S,487469,4127174,Cirsium,calcareum
Ceratina,neomexicana,85B98,20,Jun,2002,0,1,12S,487469,4127174,Cirsium,sp.
Ceratina,neomexicana,85B98,20,Jun,2002,1,0,12S,487469,4127174,Erigeron,sp.
Ceratina,neomexicana,85B98,20,Jun,2002,0,1,12S,487469,4127174,Potentilla,gracilis
Ceratina,neomexicana,85B98,20,Jun,2002,0,0,12S,487469,4127174,Sphaeralcea,sp.
Ceratina,neomexicana,85B98,23,Aug,2000,1,2,12S,487469,4127174,Cirsium,sp.
Ceratina,neomexicana,85B98,23,Aug,2000,0,1,12S,487469,4127174,Schoenocrambe,linifolia
Ceratina,neomexicana,85B98,23,Aug,2000,2,0,12S,487469,4127174,Senecio,spartioides
Ceratina,neomexicana,85B98,26,Jul,2000,1,0,12S,487469,4127174,Cirsium,sp.
Ceratina,neomexicana,85B98,26,Jul,2000,0,1,12S,487469,4127174,Gutierrezia,sarothrae
Ceratina,neomexicana,85B98,28,Jun,2001,0,1,12S,487469,4127174,Calochortus,nuttallii
Ceratina,neomexicana,85B98,30,May,2000,1,1,12S,487469,4127174,Senecio,multilobatus
Ceratina,neomexicana,3A98,1,Aug,2001,0,1,12S,488030,4128180,Gutierrezia,sarothrae
Ceratina,neomexicana,3A98,30,May,2000,2,0,12S,488030,4128180,Erigeron,compositus
Ceratina,neomexicana,3A98,30,May,2000,2,1,12S,488030,4128180,Erysimum,asperum
Ceratina,neomexicana,3A98,31,May,2001,1,0,12S,488030,4128180,Erysimum,asperum
Ceratina,neomexicana,3B98,5,Jun,2002,2,2,12S,488676,4128109,Erigeron,pumilus
Ceratina,neomexicana,3B98,5,Jun,2002,2,2,12S,488676,4128109,Senecio,multilobatus
Ceratina,neomexicana,3B98,7,Sep,2000,0,1,12S,488676,4128109,Asteraceae,sp. (yellow)
Ceratina,neomexicana,3B98,7,Sep,2000,0,1,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,neomexicana,3B98,15,Jun,2000,0,1,12S,488676,4128109,Calochortus,aureus
Ceratina,neomexicana,3B98,15,Jun,2000,0,1,12S,488676,4128109,Senecio,multilobatus
Ceratina,neomexicana,3B98,16,Jul,2002,0,1,12S,488676,4128109,Erigeron,pumilus
Ceratina,neomexicana,3B98,19,Sep,2000,0,1,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,neomexicana,3B98,27,Jul,2000,0,3,12S,488676,4128109,Chrysothamnus,nauseosus
Ceratina,neomexicana,3B98,30,May,2000,1,1,12S,488676,4128109,Lupinus,argenteus
Ceratina,neomexicana,3B98,30,May,2000,2,2,12S,488676,4128109,Senecio,multilobatus
Ceratina,neomexicana,82A98,14,Jun,2000,1,0,12S,489158,4126800,Taraxacum,officinale
Ceratina,neomexicana,82A98,30,May,2000,1,0,12S,489158,4126800,Calochortus,aureus
Ceratina,neomexicana,82B98,1,Aug,2001,0,1,12S,489272,4126678,Machaeranthera,canescens
Ceratina,neomexicana,82B98,14,Jun,2000,0,1,12S,489272,4126678,Senecio,multilobatus
Ceratina,neomexicana,82B98,30,May,2000,0,1,12S,489272,4126678,Cirsium,sp.
Ceratina,neomexicana,82B98,30,May,2000,0,1,12S,489272,4126678,Lupinus,sp.
Ceratina,neomexicana,82B98,30,May,2000,1,0,12S,489272,4126678,Opuntia,sp.
Ceratina,neomexicana,8B99,6,May,2002,0,1,12S,493809,4166196,Astragalus,sp.
Ceratina,neomexicana,8B99,25,Apr,2001,1,0,12S,493809,4166196,Xylorhiza,tortifolia
Ceratina,pacifica,114A00,6,Jun ,2001,1,2,12S,382273,4126481,Opuntia,erinacea
Ceratina,pacifica,114B00,6,Jun,2001,0,1,12S,382309,4126237,Hymenopappus,filifolius
Ceratina,pacifica,114B00,6,Jun ,2001,4,2,12S,382309,4126237,Opuntia,polyacantha
Ceratina,pacifica,114B00,23,May,2001,2,0,12S,382309,4126237,Opuntia,erinacea
Ceratina,pacifica,TM2,11,Jun,2002,1,0,12S,388586,4124828,Cleome,lutea
Ceratina,pacifica,TM2,11,Jun,2002,1,0,12S,388586,4124828,Lupinus,argenteus
Ceratina,pacifica,JROLS2,30,May,2002,1,4,12S,404381,4127074,Opuntia,polyacantha
Ceratina,pacifica,JOCS,13,Jun,2002,0,1,12S,452127,4112825,Stanleya,pinnata
Ceratina,pacifica,JOCS,16,May,2002,4,0,12S,452127,4112825,Stanleya,pinnata
Ceratina,pacifica,300C,30,May,2002,1,0,12S,452360,4115977,Tamarix,sp.
Ceratina,pacifica,101A00,13,May,2002,3,0,12S,452858,4181626,Melilotus,officinalis
Ceratina,pacifica,101A00,13,May,2002,1,0,12S,452858,4181626,Sphaeralcea,coccinea
Ceratina,pacifica,101A00,13,May,2002,2,0,12S,452858,4181626,Tamarix,sp.
Ceratina,pacifica,101A00,15,Jul,2002,0,1,12S,452858,4181626,Tamarix,sp.
Ceratina,pacifica,101A00,18,Jun,2002,0,2,12S,452858,4181626,Tamarix,sp.
Ceratina,pacifica,101A00,21,Aug,2002,0,1,12S,452858,4181626,Stephanomeria,exigua
Ceratina,pacifica,101B00,7,Jun,2002,0,2,12S,453100,4181400,Asclepias,speciosa
Ceratina,pacifica,101B00,7,Jun,2002,1,0,12S,453100,4181400,Tamarix,sp.
Ceratina,pacifica,101B00,13,May,2002,4,0,12S,453100,4181400,Tamarix,sp.
Ceratina,pacifica,101B00,18,Jun,2002,0,1,12S,453100,4181400,Tamarix,sp.
Ceratina,pacifica,101B00,24,May,2002,3,1,12S,453100,4181400,Opuntia,polyacantha
Ceratina,pacifica,101B00,24,May,2002,1,0,12S,453100,4181400,Sphaeralcea,coccinea
Ceratina,pacifica,300D,16,May,2002,0,2,12S,458505,4119458,Sphaeralcea,grossulariifolia
Ceratina,pacifica,300D,30,May,2002,0,1,12S,458505,4119458,Sphaeralcea,grossulariifolia
Ceratina,pacifica,10A99,5,Jul,2001,1,0,12S,463958,4151179,Cirsium,calcareum
Ceratina,pacifica,10A99,23,May,2000,1,0,12S,463958,4151179,Opuntia,erinacea
Ceratina,pacifica,10A99,23,May,2000,2,0,12S,463958,4151179,Opuntia,sp.
Ceratina,pacifica,10B99,23,May,2000,0,1,12S,464040,4151361,Opuntia,sp.
Ceratina,pacifica,21A99,6,Jun,2002,0,1,12S,468824,4189300,Cirsium,sp.
Ceratina,pacifica,21A99,6,May,2002,2,0,12S,468824,4189300,Salix,exigua
Ceratina,pacifica,21A99,7,Jun,2001,0,2,12S,468824,4189300,Opuntia,polyacantha
Ceratina,pacifica,21A99,17,Jun,2002,0,1,12S,468824,4189300,Heterotheca,villosa
Ceratina,pacifica,21A99,25,Jul,2001,0,1,12S,468824,4189300,Polanisia,dodecandra
Ceratina,pacifica,21B99,6,Jun,2002,2,0,12S,468859,4188940,Melilotus,officinalis
Ceratina,pacifica,21B99,12,Aug,2002,0,1,12S,468859,4188940,Melilotus,alba
Ceratina,pacifica,2A98,7,May,2001,1,0,12S,469641,4151523,Sclerocactus,whipplei
Ceratina,pacifica,5B98,5,Jun,2000,1,1,12S,471555,4155408,Tamarix,sp.
Ceratina,pacifica,5B98,22,May,2000,2,4,12S,471555,4155408,Poliomintha,incana
