Taxon,Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Last Collected/Reported (y-m-d),Collector/Source,Collection/List,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Amelanchier florida,Lindl.,Saskatoon serviceberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S4S5,documented,1980-03-29,H. Roemer,ER 128 Inventory,2015-05-04,A. Simon,http://www.inaturalist.org/observations/2567982,https://static.inaturalist.org/photos/2863176/medium.JPG?1452385434,Reported as A. alnifolia,363449,PLA
Aphanes arvensis,L.,field parsley piert,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2017-05-19,A. Simon,https://www.inaturalist.org/observations/6425211,https://static.inaturalist.org/photos/8107848/medium.jpeg?1496097641,,158445,PLA
Aphanes occidentalis,(Nutt. ex Torr. & A. Gray) Rydb.,western parsley-piert,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5 (2015),undocumented,1983-05-01,G. B. Straley,UBC,,,,,,,PLA
Comarum palustre,L.,marsh cinquefoil,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,1975-07-24,A. Wood,RBCM,2016-05-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/3296338,https://static.inaturalist.org/photos/3809975/medium.JPG?1464149025,,62213,PLA
Cotoneaster dielsianus,E. Pritz.,Diel’s cotoneaster,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Cotoneaster simonsii,Baker,Simons’ cotoneaster,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,undocumented,1979-07-09,H. Janszen,RBCM,,,,,,,PLA
Cotoneaster sp.,,cotoneaster,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,,,documented,,,,2017-05-27,A. J. Wright,https://www.inaturalist.org/observations/6412036,https://static.inaturalist.org/photos/8091214/medium.jpeg?1496028087,,53376,PLA
Crataegus douglasii,Lindl.,black hawthorn,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S4 (2015),documented,,H. Janszen,Private List Aug 26 2001,2016-06-28,A. Simon,http://www.inaturalist.org/observations/3542848,https://static.inaturalist.org/photos/4129994/medium.JPG?1467179665,,76469,PLA
Crataegus monogyna,Jacq.,common hawthorn,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2015-06-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/2564074,https://static.inaturalist.org/photos/2857127/medium.JPG?1452233284,,51147,PLA
Fragaria chiloensis,(L.) Duchesne,beach strawberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S4 (2001),undocumented,1975-05-07,H. Janszen,RBCM,,,,,,,PLA
Fragaria vesca var. bracteata,(A. Heller) R.J. Davis,woodland strawberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-04-21,A. Simon,http://www.inaturalist.org/observations/2567232,https://static.inaturalist.org/photos/2861960/medium.JPG?1452365535,,50298,PLA
Geum macrophyllum,Willd.,large-leaved avens,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-05-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2574218,https://static.inaturalist.org/photos/2872544/medium.JPG?1452570982,,77266,PLA
Holodiscus discolor,(Pursh) Maxim.,oceanspray,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-07-02,L. Magner & A. Simon,http://www.inaturalist.org/observations/2561778,https://static.inaturalist.org/photos/2854051/medium.JPG?1452150386,,53414,PLA
Malus fusca,(Raf.) C.K. Schneid,Pacific crab apple,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5 (2000),documented,,H. Janszen,Private List Aug 26 2001,2016-07-30,A. Huggins,http://www.inaturalist.org/observations/3773338,https://static.inaturalist.org/photos/4398698/medium.jpeg?1469920573,,77948,PLA
Malus pumila,Mill.,domestic apple,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2016-05-10,A. Simon,http://www.inaturalist.org/observations/3310825,https://static.inaturalist.org/photos/3826729/large.JPG?1464310825,counted as synonymous with M. x domestica,469472,PLA
Oemleria cerasiformis,(Torr. & A. Gray ex Hook. & Arn.) J.W. Landon,osoberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5 (2015),documented,1989-04-06,G. B. Straley,UBC,2016-02-16,A. Simon,http://www.inaturalist.org/observations/2692194,https://static.inaturalist.org/photos/3029222/medium.JPG?1455744643,,53419,PLA
Physocarpus capitatus,(Pursh) Kuntze,Pacific ninebark,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S4S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2015-06-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563997,https://static.inaturalist.org/photos/2857007/medium.JPG?1452230216,,57249,PLA
Potentilla anserina ssp. pacifica,(Howell) Rousi,Pacific silverweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,1979-06-28,H. Janszen,RBCM,2015-06-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/2564013,,,61097,PLA
Potentilla egedii,Wormskj.,coastal silverweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,undocumented,,,,,,,,,,PLA
Potentilla norvegica,L.,Norwegian cinquefoil,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Prunus avium,(L.) L.,sweet cherry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,new 2016,,,,2016-02-22,L. Magner,http://inaturalist.ca/observations/2710472,https://static.inaturalist.org/photos/3054420/medium.JPG?1456252905,,61964,PLA
Prunus cerasifera,Ehrh.,cherry plum,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,undocumented,2017-05-27,A. J. Wright,Bioblitz Galiano 2017,,,,,,,PLA
Prunus domestica,L.,domestic plum,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,new 2016,,,,2016-07-10,A. Simon,http://www.inaturalist.org/observations/3652958,https://static.inaturalist.org/photos/4227324/medium.JPG?1468139940,,63735,PLA
Prunus emarginata,(Douglas ex Hook.) Walp.,bitter cherry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-06-05,L. Magner,http://www.inaturalist.org/observations/2563861,https://static.inaturalist.org/photos/2856886/medium.JPG?1452226443,,63905,PLA
Prunus laurocerasus,L.,cherry laurel,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,1989-04-06,G. B. Straley,UBC,2016-05-09,A. Simon,http://www.inaturalist.org/observations/3649978,https://static.inaturalist.org/photos/4222740/medium.JPG?1468100603,,61432,PLA
Prunus virginiana,L.,choke cherry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,new 2017,,,,2017-04-13,K. Krüg,http://inaturalist.ca/observations/5677803,https://static.inaturalist.org/photos/7032430/medium.jpg?1492117349,,54835,PLA
Prunus x pugetensis,Jacobson & Zika,choke cherry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,undocumented,2014-05-13,F. Lomer,UBC,,,,,,,PLA
Pyrus communis,L.,common pear,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,new 2016,,,,2016-07-18,A. Simon,http://www.inaturalist.org/observations/3702255,https://static.inaturalist.org/photos/4297675/large.jpeg?1468898456,,,PLA
Rosa gymnocarpa,Nutt. ex Torr. & A. Gray,baldhip rose,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563507,https://static.inaturalist.org/photos/2856384/medium.JPG?1452215782,,53441,PLA
Rosa nutkana,C. Presl,Nootka rose,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-05-17,A. Simon,http://www.inaturalist.org/observations/2621673,https://static.inaturalist.org/photos/2934735/medium.JPG?1453879758,,78883,PLA
Rosa rubiginosa,L.,sweet-brier,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,1979-06-08,H. Janszen,RBCM,2015-05-31,L. Magner & A. Simon,http://www.inaturalist.org/observations/2663708,https://static.inaturalist.org/photos/2993915/medium.JPG?1455079119,,78886,PLA
Rubus armeniacus,Focke,Himalayan blackberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,1989-04-06,G. B. Straley,UBC,2016-02-06,A. Simon,http://www.inaturalist.org/observations/2660475,https://static.inaturalist.org/photos/2991657/medium.JPG?1455047085,here considered synonymous with R. bifrons,61317,PLA
Rubus laciniatus,(Weston) Willd.,cutleaf blackberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,documented,1989-04-06,G. B. Straley,UBC,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563601,https://static.inaturalist.org/photos/2856536/medium.JPG?1452218102,,78891,PLA
Rubus leucodermis,Douglas ex Torr. & A. Gray (unresolved),blackcap raspberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-07-08,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563330,https://static.inaturalist.org/photos/2856110/medium.JPG?1452211265,,63960,PLA
Rubus parviflorus,Nutt.,thimbleberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2016-05-09,A. Simon,http://www.inaturalist.org/observations/3649975,https://static.inaturalist.org/photos/4222686/medium.JPG?1468100383,,51646,PLA
Rubus spectabilis,Pursh,salmonberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,1989-04-23,G. B. Straley,UBC,2015-02-22,A. Simon,http://www.inaturalist.org/observations/2561560,https://static.inaturalist.org/photos/2853697/medium.JPG?1452142741,,47543,PLA
Rubus ursinus,Cham. & Schltdl.,trailing blackberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,2000-06-12,H. Roemer,ER 128 Inventory,2015-06-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/2564019,https://static.inaturalist.org/photos/2857029/medium.JPG?1452230844,,53445,PLA
Sanguisorba minor ssp. muricata,(Spach ex Bonnier & Layens) Briq.,blue elderberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,undocumented,2003-05-01,F. Lomer,UBC,,,,,,,PLA
Sorbus aucuparia,L.,rowan,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,exotic,unlisted,new 2016,,,,2016-08-15,A. Huggins,http://www.inaturalist.org/observations/3899003,https://static.inaturalist.org/photos/4581174/medium.jpg?1471363508,,56063,PLA
Spiraea douglasii,Hook.,rose spiraea,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,,native,S5,documented,2000-06-12,H. Roemer,ER 128 Inventory,2015-07-02,L. Magner & A. Simon,http://www.inaturalist.org/observations/2561767,https://static.inaturalist.org/photos/2854027/medium.JPG?1452150031,,62493,PLA
Ulmus alata,Michx.,winged elm,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Ulmaceae,,exotic,unlisted,new 2016,,,,2016-07-02,A. Huggins,http://www.inaturalist.org/observations/3598423,https://static.inaturalist.org/photos/4165898/medium.jpg?1467508269,,84292,PLA
Urtica dioica,L.,nettle,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Urticaceae,,exotic,unlisted,documented,,K. Brothers,VMS Private List,2015-02-12,L. Magner & A. Simon,http://www.inaturalist.org/observations/2565590,https://static.inaturalist.org/photos/2859551/medium.JPG?1452295162,,51884,PLA
Urtica dioica ssp. gracilis,(Aiton) Selander,slender-leaved stinging nettle,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Rosales,,,Urticaceae,,native,S5 (2015),undocumented,2012-04-21,T. Taylor,Vascular Plants Seen on Galiano Island,,,,,,,PLA
Arceuthobium douglasii,Engelm.,douglas-fir dwarf mistletoe,Plantae,Magnoliophyta,,,Magnoliopsida,,,Santalales,,,Viscaceae,,,,new 2016,,,,2016-03-20,A. Colwell,http://www.inaturalist.org/observations/2809040,https://static.inaturalist.org/photos/3192028/medium.jpg?1458502642,,75500,PLA
Toxicodendron diversilobum,,poison oak,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Sapindales,,,Anacardiaceae,,native,S3? (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Acer glabrum var. douglasii,(Hook.) Dippel,mountain maple,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Sapindales,,,Sapindaceae,,native,S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2016-08-10,A. Huggins,http://www.inaturalist.org/observations/3852586,https://static.inaturalist.org/photos/4512378/medium.jpg?1470850802,,63078,PLA
Acer macrophyllum,Pursh,big leaf maple,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Sapindales,,,Sapindaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-03-04,A. Simon,http://www.inaturalist.org/observations/2566633,https://static.inaturalist.org/photos/2860995/large.JPG?1452339103,,48227,PLA
Aesculus hippocastanum,L.,European horse chestnut,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Sapindales,,,Sapindaceae,,exotic,unlisted,new 2016,,,,2016-05-13,A. Simon,http://www.inaturalist.org/observations/3329680,https://static.inaturalist.org/photos/3845383/medium.JPG?1464496016,,84298,PLA
Myriophyllum spicatum,L.,spiked water-milfoil,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Haloragaeae,,exotic,unlisted,undocumented,1979-08-15,H. Janszen,RBCM,,,,,,,PLA
Myriophyllum verticillatum,L.,whorl-leaf watermilfoil,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Haloragaeae,,native,S4 (2015),undocumented,2000-06-12,H. Roemer,ER 128 Inventory,,,,,,,PLA
Heuchera micrantha var. diversifolia,Douglas ex Lindl.,crevice alumroot,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S4,documented,,H. Janszen,Private List Aug 26 2001,2015-10-08,L. Magner & A. Simon,http://www.inaturalist.org/observations/2647527,https://static.inaturalist.org/photos/2972917/medium.JPG?1454707523,,51274,PLA
Lithophragma glabrum,Nutt.,smooth woodland star,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S5 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Lithophragma parviflorum,(Hook.) Nutt.,smallflower woodland star,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S5,documented,1974-04-21,W. B. Schofield,UBC,2016-04-03,A. Simon,http://www.inaturalist.org/observations/2889969,https://static.inaturalist.org/photos/3303950/medium.JPG?1459966874,,77791,PLA
Micranthes integrifolia,(Hook.) Small,grassland saxifrage,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S4 (2001),documented,,H. Janszen,Private List Aug 26 2001,2015-03-04,A. Simon,http://www.inaturalist.org/observations/2566336,https://static.inaturalist.org/photos/2860640/medium.JPG?1452323251,,78027,PLA
Saxifraga cespitosa,L.,tufted saxifrage,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S4 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Tellima grandiflora,(Pursh) Douglas ex Lindl.,fringe cups,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-05-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2574221,https://static.inaturalist.org/photos/2872546/medium.JPG?1452571047,,51655,PLA
Tiarella trifoliata,L.,threeleaf foamflower,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-05-04,L. Magner & A. Simon,http://www.inaturalist.org/observations/2569314,https://static.inaturalist.org/photos/2864942/medium.JPG?1452408577,,51643,PLA
Tolmiea menziesii,(Pursh) Torr. & A. Gray,piggy-back plant,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Saxifragales,,,Saxifragaceae,,native,S5,undocumented,2017-05-27,T. Innes,Bioblitz Galiano 2017,,,,,,,PLA
Convolvulus arvensis,L.,field bindweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Convolvulaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2016-08-06,S. Tweedale,http://inaturalist.ca/observations/3816774,https://static.inaturalist.org/photos/4462203/medium.jpg?1470527107,,53021,PLA
Convolvulus sepium,L.,hedge bindweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Convolvulaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Cuscuta pacifica,Costea & M.A.R. Wright,goldenthread,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Convolvulaceae,,native,S4 (2015),new 2016,,,,2016-06-19,A. Simon,http://www.inaturalist.org/observations/3498474,https://static.inaturalist.org/photos/4069630/medium.JPG?1466539885,,76553,PLA
Calystegia silvatica ssp. silvatica,(Kit.) Griseb.,shortstalk false bindweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Convulvulaceae,,exotic,unlisted,undocumented,2017-05-27,A. J. Wright,Bioblitz Galiano 2017,,,,,,,PLA
Datura stramonium,L.,jimson weed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Solanaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2016-10-24,C. Doty,http://www.inaturalist.org/observations/4430121,https://static.inaturalist.org/photos/5330391/medium.jpg?1477358819,,55854,PLA
Solanum sarrachoides,Sendtn.,hairy nightshade,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Solanaceae,,?,?,documented,,H. Janszen,Private List Aug 26 2001,2016-07-31,A. Simon,http://www.inaturalist.org/observations/3786944,https://static.inaturalist.org/photos/4419638/medium.jpeg?1470109309,,120519,PLA
Solanum americanum var. nodiflorum,(Jacq.) Edmonds,American black nightshade,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Solanales,,,Solonaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Calypogeia trichomanis,(L.) Corda,hairy pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Calypogeiaceae,,native,S3S4 (2015),undocumented,1974-04-21,"J.D. Godfrey, G.A. Godfrey & W. B. Schofield",UBC,,,,,,,PLA
Cephalozia media,Lindb.,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Cephaloziaceae,,,,undocumented,1962-06-04,W.B. Schofield & F.M. Boas,UBC,,,,,,,PLA
Cephaloziella byssacea ssp. grandiretis,R.M. Schust.,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Cephaloziaceae,,,,undocumented,1981-04-02,W. B. Schofield,UBC,,,,,,,PLA
Cephaloziella divaricata,(Sm.) Warnst.,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Cephaloziaceae,,,,undocumented,1964-05-03,W. B. Schofield,UBC,,,,,,,PLA
Chiloscyphus polyanthos,(L.) Corda,pale liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Geocalycaceae,,native,S4S5 (2015),undocumented,1962-06-04,W. B. Schofield & F. M. Boas,UBC,,,,,,,PLA
Lophocolea bidentata,(L.) Dumort.,bifid crestwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Marchantiidae,,Jungermanniales,,,Geocalycaceae,,native,S3S4 (2015),undocumented,,K. Brothers,VMS Private List,,,,,syn. L cuspidata?,,PLA
