iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,catalogNumber,Date observed,Place name,Recorded by,id
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2586,49.012851,-123.573103,6309389,2017-05-18,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2587,49.012851,-123.573103,6309402,2017-05-18,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2588,48.900697,-123.336124,6425164,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2589,48.900697,-123.336124,6425169,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2590,48.900697,-123.336124,6425171,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2591,48.900697,-123.336124,6425178,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2592,48.900697,-123.336124,6425185,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2593,48.900697,-123.336124,6425192,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2594,48.900697,-123.336124,6425194,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2595,48.900697,-123.336124,6425215,2017-05-19,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2596,48.914787,-123.389682,13102217,2018-06-03,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2597,48.872567,-123.31192,24687913,2019-05-04,,Nicola Rammell,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2598,48.87253,-123.312676,24688826,2019-05-04,,Kalina Hunter,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2599,48.872169,-123.310844,24697621,2019-05-04,,Brian Starzomski,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2600,48.872097,-123.31105,24697632,2019-05-04,,Brian Starzomski,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2601,48.872611,-123.312706,24701369,2019-05-05,,Geneviève Reynolds,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2602,48.872195,-123.311807,24711956,2019-05-04,,Katie Kushneryk,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2603,48.872436,-123.312644,24824103,2019-05-04,,Brian Starzomski,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2604,48.872075,-123.312247,24824150,2019-05-04,,Brian Starzomski,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2605,48.872067,-123.312294,24824163,2019-05-04,,Brian Starzomski,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2606,48.872563,-123.312758,24874178,2019-05-05,,John D Reynolds,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2607,48.872297,-123.311075,24874180,2019-05-05,,John D Reynolds,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2608,48.872658,-123.312692,25048255,2019-05-04,,John D Reynolds,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2609,48.872231,-123.312514,25048315,2019-05-04,,John D Reynolds,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2610,48.87269,-123.311788,25148304,2019-05-04,,Aimee Pelletier,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2611,48.872701,-123.312104,25199200,2019-05-04,,Aimee Pelletier,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2612,48.872537,-123.311598,25199293,2019-05-04,,Aimee Pelletier,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2613,48.872023,-123.310939,25483342,2019-05-05,,Aimee Pelletier,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2614,48.952653,-123.519455,77833708,2021-05-07,,Audrey Irvine-Broque,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2615,48.8723,-123.311897,81819894,2021-06-05,,Caitlin Robinson,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2616,48.958493,-123.533037,116029553,2022-05-07,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2617,48.871788,-123.311028,116239340,2022-05-07,,Clare Kilgour,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2618,48.865028,-123.367493,116636270,2022-05-11,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2619,48.910043,-123.3747,119369493,2022-05-29,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2620,48.865562,-123.367802,120470359,2022-06-05,,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2621,,,JANSZEN2003:75,2003-08-10,,Harvey Janszen,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2622,,,SIMON2021:537,2018-05-12,Millard Learning Centre,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2623,,,SIMON2021:564,2018-05-08,MS Coastal Meadow,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2624,,,SIMON2021:694,2018-05-12,Millard Learning Centre,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2625,,,SIMON2021:781,2018-05-11,Bodega Ridge,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2626,,,SIMON2021:907,2018-05-09,Sticks West,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2627,,,SIMON2021:1129,2018-05-12,Millard Learning Centre,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2628,,,SIMON2021:1140,2018-05-08,Mount Sutil,Andrew Simon,
Camassia leichtlinii suksdorfii,79659,Camassia leichtlinii ssp. suksdorfii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,2629,48.933333,-123.5,V103416,1961-05-08,"Galiano Island, 6.5 miles southeast of Virago Point on road to Sturdies Bay, Retreat Cove",James A. Calder,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2630,48.89737,-123.33847,3083409,2016-04-21,,slrtweedale,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2631,48.872203,-123.311598,24707820,2019-05-04,,kg-,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2632,48.928308,-123.467788,115820986,2022-05-06,,classickendall,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2633,48.8674,-123.337813,117943667,2022-05-19,,botanybum,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2634,48.87232,-123.310937,3387002,2016-06-03,,Adam Huggins,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2635,48.867227,-123.338077,6217923,2017-05-13,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2636,48.872562,-123.312628,6217969,2017-05-13,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2637,49.012851,-123.573103,6309390,2017-05-18,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2638,48.867183,-123.382826,6473360,2017-05-26,,Ayla M,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2639,48.997225,-123.567052,6570845,2017-05-27,,Ayla M,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2640,48.862013,-123.32068,10578663,2018-04-02,,Kevin Toomer,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2641,48.862291,-123.372841,12152152,2018-05-03,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2642,48.869354,-123.378831,12287907,2018-05-08,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2643,48.952263,-123.519593,12374150,2018-05-11,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2644,48.866145,-123.375175,24650578,2019-05-03,,Andrew Simon,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2645,48.871619,-123.310386,24697698,2019-05-04,,Brian Starzomski,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2646,48.872332,-123.312547,24700669,2019-05-04,,Jason Headley,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2647,48.872447,-123.312728,24701423,2019-05-05,,Geneviève Reynolds,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2648,48.871994,-123.311425,24712286,2019-05-04,,Lena Dietz Chiasson,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2649,48.872498,-123.31221,24743624,2019-05-04,,Kelly Fretwell,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2650,48.872344,-123.312789,24806549,2019-05-04,,Brian Starzomski,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2651,48.867731,-123.340151,25393543,2019-05-13,,Kevin Toomer,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2652,48.872472,-123.312531,79576569,2021-05-20,,Kevin Toomer,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2653,,,JANSZEN2003:76,2003-08-10,,Harvey Janszen,
Camassia quamash quamash,118435,Camassia quamash ssp. quamash,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,quamash,2654,,,SIMON2021:565,2018-05-08,MS Coastal Meadow,Andrew Simon,
Campanula persicifolia,159764,Campanula persicifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,persicifolia,2655,48.879239,-123.32134,3380425,2016-06-04,,Andrew Simon,
Campanula rotundifolia,984576,Campanula rotundifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,rotundifolia,2656,,,JANSZEN2003:77,2003-08-10,,Harvey Janszen,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2657,48.927487,-123.468303,53382850,2020-07-14,,sylviehawkes,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2658,49.009756,-123.570495,53807033,2020-07-15,,ziggyziggyziggy,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2659,48.90931,-123.372601,126735755,2022-07-17,,marens,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2660,48.915974,-123.424809,3296703,2016-05-14,,Lauren Magner,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2661,48.868893,-123.34636,3500267,2016-06-21,,Lauren Magner,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2662,48.887128,-123.352745,3563953,2016-06-29,,Adam Huggins,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2663,48.927191,-123.467145,3641709,2016-07-07,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2664,48.899766,-123.4073,3700976,2016-07-18,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2665,48.931367,-123.480234,6409676,2017-05-28,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2666,48.8688,-123.378611,6410310,2017-05-26,,Alex Wright,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2667,48.87451,-123.333783,12763324,2018-05-23,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2668,48.871013,-123.333777,12792457,2018-05-24,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2669,48.869095,-123.345978,13951607,2018-06-30,,Adam Huggins,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2670,48.995989,-123.58566,14064214,2018-06-25,,Dana,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2671,48.984241,-123.555672,14247643,2018-07-04,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2672,48.927279,-123.467076,21860327,2019-03-31,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2673,48.866327,-123.370009,42637579,2020-04-19,,Lauren Magner,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2674,48.963875,-123.550247,42813469,2020-04-21,,Lauren Magner,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2675,48.885302,-123.356968,83097986,2021-06-14,,Andrew Simon,
Campanula scouleri,75991,Campanula scouleri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,scouleri,2676,48.887007,-123.358781,83097988,2021-06-14,,Andrew Simon,
