Kingdom,Phylum/Division,Subphylum/Subdivision,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Scientific name,Common name,Date observed,Description,Comments,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Observer name,Qty.,Size,Depth
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,,,Serpula columbiana,red-trumpet calcareous tubeworm,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,,,Pileolaria spp.,dwarf calcareous worm,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,abundant,open,75,51,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,,,Cirratulidae,,,Dodecaceria fewkesi,fringed filament-worm,2007-10-21T13:09:00,large mounds,,Race Point,49.01283,-123.584794,very abundant,open,75,51,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Chone aurantiaca,orange feather-duster,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Parasabella media,parasol feather-duster,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Myxicola sp.B,slime-tube feather-duster,2007-10-21T13:09:00,solitary,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Membranipora villosa,kelp-encrusting bryozoan,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Schizoporella japonica,orange encrusting bryozoan,2007-10-21T13:09:00,?,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Crisia spp.,white tuft bryozoans,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Diaperoforma californica,southern staghorn bryozoan,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Brachiopoda,,,Articulata,,,,Terebratulida,Terebratellidina,,Terebratellacea,Laqueidae,,,Terebratalia transversa,transverse lamp shell,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Ischnochitonidae,,,Tonicella lineata,lined chiton,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Mopaliidae,,,Mopalia spectabilis,red-flecked mopalia,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Ischnochitonidae,,,Lepidozona mertensii,Merten's chiton,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Acanthochotonina,,,Acanthochitonidae,,,Cryptochiton stelleri,giant Pacific chiton,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Mytiloida,,,,Mytilidae,,,Mytilus spp.,Pacific blue mussel,2007-10-21T13:09:00,shells,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Chlamys hastata,spiny pink scallop,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Crassadoma gigantea,giant rock scallop,2007-10-21T13:09:00,"all sizes, spectacular",,Race Point,49.01283,-123.584794,abundant,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Ostreidae,,,Pododesmus macrochisma,green false-jingle,2007-10-21T13:09:00,shells,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Tresus nuttallii,Pacific gaper,2007-10-21T13:09:00,shells,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Gari californica,California sunsetclam,2007-10-21T13:09:00,shells,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Humilaria kennerleyi,Kennerley's venus,2007-10-21T13:09:00,shells and live ones,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,Pholadomyoida,,,,Lyonsiidae,,,Entodesma navicula,rock entodesma,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Archaeogastropoda,,,Fissurelloidea,Fissurellidae,,,Diodora aspera,rough keyhole limpet,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Archaeogastropoda,,,Fissurelloidea,Fissurellidae,,,Crepidula adunca,hooked slippersnail,2007-10-21T13:09:00,on C. ligatum,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,,,Ceratostoma foliatum,leafy hornmouth,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,,,Paciocinebrina lurida,lurid rocksnail,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Archaeogastropoda,,,,Calliostomatidae,,,Calliostoma ligatum,blue topsnail,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,many,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Discodorididae,,,Peltodoris nobilis,noble sea lemon,2007-10-21T13:09:00,large,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dorididae,,,Doris montereyensis,Monterey sea lemon,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,3,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Choromodorididae,,,Cadlina luteomarginata complex,yellow-rimmed nudibranch,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Choromodorididae,,,Acanthodoris hudsoni,Hudson's dorid,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Choromodorididae,,,Acanthodoris nanaimoensis,Nanaimo nudibranch,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona albolineata,frosted nudibranch,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,many,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona pellucida,golden dirona,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Flabelinnidae,,,Orienthella trilineata,three-lined nudibranch,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,many,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,,,,,,,undetermined pelagic amphipods,sea fleas,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus danae,coonstripe shrimp,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Glebocarcinus oregonensis,pygmy rock crab,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Pisidae,,,Scyra acutifrons,sharpnose crab,2007-10-21T13:09:00,"males and females, many with yellow sponge covering",,Race Point,49.01283,-123.584794,abundant,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,,,Hapalogaster mertensii,hairy crab,2007-10-21T13:09:00,in crevice,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,,,Acantholithodes hispidus,hairy-spined crab,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,,,Lopholithodes mandtii,Puget Sound king crab,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus beringanus,Bering hermit,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Elassochirus tenuimanus,widehand hermit,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Maxillopoda,Thecostraca,Cirripedia,Thoracica,Sessilia,Balanomorpha,,Balanoidea,Balanidae,,,Balanus nubilus,giant acorn barnacle,2007-10-21T13:09:00,clusters,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pisaster ochraceus,purple star or ochre star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pisaster brevispinus,giant pink star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Evasterias troschelii,mottled star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Orthasterias koehleri,rainbow star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Leptognathina,,,Poraniidae,,,Dermasterias imbricata,leather star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Pterasteridae,,,Pteraster tesselatus,slime star,2007-10-21T13:09:00,orange and yellow,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Echinasteridae,,,Henricia leviuscula species complex,blood stars,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pycnopodia helianthoides,sunflower star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster dawsoni,morning sun star,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster stimpsoni,striped sun star,2007-10-21T13:09:00,almost monotone,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiactidae,,,Ophiopholis kennerlyi,daisy brittle star,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Mesocentrotus franciscanus,red sea urchin,2007-10-21T13:09:00,"everywhere, all sizes",,Race Point,49.01283,-123.584794,very abundant,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Strongylocentrotus droebachiensis,green sea urchin,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,many,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Aspidochirotacea,,,Aspidochirotida,,,,Stichopodidae,,,Apostichopus californicus,giant sea cucumber,2007-10-21T13:09:00,large,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria miniata,red sea cucumber,2007-10-21T13:09:00,in crevices,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Sclerodactylidae,,,Eupentacta quinquesemita,stiff-footed sea cucumber,2007-10-21T13:09:00,in open,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria piperata,salt and pepper sea cucumber,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Psolidae,,,Psolus chitonoides,creeping pedal sea cucumber,2007-10-21T13:09:00,closed,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Enterogona,Phlebobranchia,,,Corellidae,,,Corella willmeriana,transparent tunicate,2007-10-21T13:09:00,in patches,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Pleurogona,Stolidobranchia,,,Styelidae,,,Cnemidocarpa finmarkiensis,broadbase tunicate,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Metandrocarpa taylori,orange social tunicate,2007-10-21T13:09:00,"patches, some with yellow",,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Cystodytes lobatus,lobed compound tunicate,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Distaplia occidentalis,mushroom compound tunicate,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Aplidium solidum,red ascidian,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Didemnum/Trididemnum complex,white glove leather,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Gobioidei,,,Gobiidae,,,Rhinogobiops nicholsii,blackeye goby,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Bathymasteridae,,,Ronquilus jordani,northern ronquil,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,2,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,,,Chirolophis nugator,mosshead warbonnet,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,1,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Rhacochilus vacca,pile perch,2007-10-21T13:09:00,not schooling,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Embiotoca lateralis,striped seaperch,2007-10-21T13:09:00,not schooling,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Brachyistius frenatus,kelp perch,2007-10-21T13:09:00,adults and juvs; loose aggregations,,Race Point,49.01283,-123.584794,very many,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes caurinus,copper rockfish,2007-10-21T13:09:00,juvs,,Race Point,49.01283,-123.584794,many,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes maliger,quillback rockfish,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes ruberrimus,yelloweye rockfish,2007-10-21T13:09:00,juvs,,Race Point,49.01283,-123.584794,3,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Hexagrammos decagrammus,kelp greenling,2007-10-21T13:09:00,moastly guarding males,,Race Point,49.01283,-123.584794,some,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Ophiodon elongatus,lingcod,2007-10-21T13:09:00,small,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Oxylebius pictus,painted greenling,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Artedius harringtoni,scalyhead sculpin,2007-10-21T13:09:00,tiny,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Jordania zonope,longfin sculpin,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Mycalina,,,Mycalidae,,,Mycale (Aegogropila) adhaerens,smooth scallop sponge,2007-10-21T13:09:00,,,Race Point,49.01283,-123.584794,few,open,75,51,Andy Lamb,,,
Plantae,Ochrophyta,,,Phaeophyceae,,,,Fucales,,,,Sargassaceae,,,Sargassum muticum,wireweed,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,few,open,89,47,Andy Lamb,,,
Plantae,Ochrophyta,,,Phaeophyceae,,,,Laminariales,,,,Agaraceae,,,Neoagarum fimbriatum,fringed sea colander kelp,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,many,open,89,47,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Ceramiales,,,,Delesseriaceae,,,Cryptopleura sp.,ruffled red seaweed,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,some,open,89,47,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Gigartinales,,,,Kallymeniacea,,,Callophyllis spp.,beautiful leaf seaweed,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,some,open,89,47,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Hapalidiales,,,,Mesophyllaceae,,,Clathromorphum etc.,crustose corallines,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,abundant,open,89,47,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Hadromerida,,,,Clionaidae,,,Cliona californiana,yellow boring sponge,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,some,open,89,47,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Microcionidae,Ophlitaspongiinae,,Clathria pennata,red velvety sponge 1,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,many,open,89,47,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Mycalina,,,Mycalidae,,,Mycale (Aegogropila) adhaerens,smooth scallop sponge,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,few,open,89,47,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Mycalina,,,Halichondriidae,,,undetermined sponge E,sponge E,2007-12-09T11:11:00,nice colour,,Madrona Wall,48.92938,-123.47865,some,open,89,47,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Metridiidae,,,Metridium farcimen,giant plumose anemone,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,very many,open,89,47,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Ceriantipatharia,,,Ceriantharia,,,,Cerianthidae,,,Pachycerianthus fimbriatus,tube-dwelling anemone,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,abundant,open,89,47,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Zoanthidea,,,,Epizoanthidae,,,Epizoanthus scotinus,orange zoanthid,2007-12-09T11:11:00,small patch,,Madrona Wall,48.92938,-123.47865,1,open,89,47,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Scleractinia,Dendrophylliina,,,Dendrophylliidae,,,Balanophyllia elegans,orange cup coral,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,abundant,open,89,47,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Pennatulidae,,,Ptilosarcus gurneyi,orange sea pen,2007-12-09T11:11:00,,,Madrona Wall,48.92938,-123.47865,2,open,89,47,Andy Lamb,,,
